tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	error	status
wl-tile-v1-08664	wl-neg-neg-es-pba-68062	neg-es-pba-68062	0	hard_negative	train	ES	Mámoa do Monte de Ageiros	Moraña	Saiáns (San Salvador)		megalithic_mound	120.0	-0.62176394	7392		ok
wl-tile-v1-05065	wl-neg-neg-es-pba-26915	neg-es-pba-26915	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 1	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.62796163	7409		ok
wl-tile-v1-05066	wl-neg-neg-es-pba-26916	neg-es-pba-26916	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 10	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.91550308	1496		ok
wl-tile-v1-05067	wl-neg-neg-es-pba-26917	neg-es-pba-26917	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 11	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.48213348	2602		ok
wl-tile-v1-05068	wl-neg-neg-es-pba-26918	neg-es-pba-26918	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 12	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.57609656	2342		ok
wl-tile-v1-05069	wl-neg-neg-es-pba-26919	neg-es-pba-26919	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 13	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.53310047	2461		ok
wl-tile-v1-05070	wl-neg-neg-es-pba-26920	neg-es-pba-26920	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 14	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.58840235	2314		ok
wl-tile-v1-05071	wl-neg-neg-es-pba-26921	neg-es-pba-26921	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 15	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.20046427	3591		ok
wl-tile-v1-05072	wl-neg-neg-es-pba-26922	neg-es-pba-26922	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 16	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.40216320	6456		ok
wl-tile-v1-05038	wl-neg-neg-es-pba-26735	neg-es-pba-26735	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 2	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.43347057	6597		ok
wl-tile-v1-05039	wl-neg-neg-es-pba-26736	neg-es-pba-26736	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 3	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.77096498	7836		ok
wl-tile-v1-05040	wl-neg-neg-es-pba-26737	neg-es-pba-26737	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 4	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.45688638	6711		ok
wl-tile-v1-05041	wl-neg-neg-es-pba-26738	neg-es-pba-26738	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 5	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.36174267	6244		ok
wl-tile-v1-05042	wl-neg-neg-es-pba-26739	neg-es-pba-26739	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 6	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.18624099	5367		ok
wl-tile-v1-05043	wl-neg-neg-es-pba-26740	neg-es-pba-26740	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 7	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.53785375	7061		ok
wl-tile-v1-05044	wl-neg-neg-es-pba-26741	neg-es-pba-26741	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 8	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	-0.13097915	5119		ok
wl-tile-v1-05045	wl-neg-neg-es-pba-26742	neg-es-pba-26742	0	hard_negative	train	ES	Mámoa do Monte de Amoexa 9	Antas de Ulla	Amoexa (Santiago)		megalithic_mound	120.0	0.23951473	3439		ok
wl-tile-v1-02946	wl-neg-neg-es-pba-1673	neg-es-pba-1673	0	hard_negative	train	ES	Mámoa do Monte de Buño	Aranga	Cambás (San Pedro)		megalithic_mound	120.0	-0.34003358	6145		ok
wl-tile-v1-02807	wl-neg-neg-es-pba-7995	neg-es-pba-7995	0	hard_negative	train	ES	Mámoa do Monte de Cambás	A Coruña	A Coruña		megalithic_mound	120.0	1.39304612	785		ok
wl-tile-v1-08167	wl-neg-neg-es-pba-64891	neg-es-pba-64891	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 1/Mámoa xunta Escola	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	0.21936126	3511		ok
wl-tile-v1-08168	wl-neg-neg-es-pba-64892	neg-es-pba-64892	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 2	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	-0.77174951	7838		ok
wl-tile-v1-08169	wl-neg-neg-es-pba-64893	neg-es-pba-64893	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 3	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	0.08296845	4109		ok
wl-tile-v1-08170	wl-neg-neg-es-pba-64894	neg-es-pba-64894	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 4	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	-0.77108755	7837		ok
wl-tile-v1-08171	wl-neg-neg-es-pba-64895	neg-es-pba-64895	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 5	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	-0.39649082	6426		ok
wl-tile-v1-08172	wl-neg-neg-es-pba-64896	neg-es-pba-64896	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 6	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	-0.46245689	6732		ok
wl-tile-v1-08173	wl-neg-neg-es-pba-64897	neg-es-pba-64897	0	hard_negative	train	ES	Mámoa do Monte de Chamuín 7	Cuntis	Troáns (Santa María)		megalithic_mound	120.0	-0.81553797	7958		ok
wl-tile-v1-06764	wl-neg-neg-es-pba-56338	neg-es-pba-56338	0	hard_negative	train	ES	Mámoa do Monte de Couselo 1	A Peroxa	Armental (San Salvador)		megalithic_mound	120.0	-0.80547736	7936		ok
wl-tile-v1-06765	wl-neg-neg-es-pba-56339	neg-es-pba-56339	0	hard_negative	train	ES	Mámoa do Monte de Couselo 2	A Peroxa	Armental (San Salvador)		megalithic_mound	120.0	-0.18141664	5342		ok
wl-tile-v1-06766	wl-neg-neg-es-pba-56340	neg-es-pba-56340	0	hard_negative	train	ES	Mámoa do Monte de Couselo 3	A Peroxa	Armental (San Salvador)		megalithic_mound	120.0	-0.51999642	6959		ok
wl-tile-v1-06767	wl-neg-neg-es-pba-56341	neg-es-pba-56341	0	hard_negative	train	ES	Mámoa do Monte de Couselo 4	A Peroxa	Armental (San Salvador)		megalithic_mound	120.0	-0.56491887	7176		ok
wl-tile-v1-03568	wl-neg-neg-es-pba-11535	neg-es-pba-11535	0	hard_negative	train	ES	Mámoa do Monte de Cruces	Frades	Aiazo (San Pedro)		megalithic_mound	120.0	-0.56198777	7166		ok
wl-tile-v1-04138	wl-neg-neg-es-pba-18707	neg-es-pba-18707	0	hard_negative	train	ES	Mámoa do Monte de Dorna	Rianxo	Taragoña (San Salvador)		megalithic_mound	120.0	-0.01862415	4582		ok
wl-tile-v1-08174	wl-neg-neg-es-pba-64898	neg-es-pba-64898	0	hard_negative	train	ES	Mámoa do Monte de Fiáns	Cuntis	Cuntis (Santa María)		megalithic_mound	120.0	0.34659641	3030		ok
wl-tile-v1-05046	wl-neg-neg-es-pba-26743	neg-es-pba-26743	0	hard_negative	train	ES	Mámoa do Monte de Fonfría 1	Antas de Ulla	Cutián (San Xoán)		megalithic_mound	120.0	-0.15831083	5250		ok
wl-tile-v1-05936	wl-neg-neg-es-pba-41184	neg-es-pba-41184	0	hard_negative	train	ES	Mámoa do Monte de Forruedo 2	O Saviñao	Ousende (Santa María)		megalithic_mound	120.0	1.05753485	1260		ok
wl-tile-v1-04434	wl-neg-neg-es-pba-24211	neg-es-pba-24211	0	hard_negative	train	ES	Mámoa do Monte de Lamas	Santiso	Pezobrés (Santo Estevo)		megalithic_mound	120.0	-0.59341160	7293		ok
wl-tile-v1-05622	wl-neg-neg-es-pba-31427	neg-es-pba-31427	0	hard_negative	train	ES	Mámoa do Monte de Liñeiras 1	Lourenzá	Santo Adrao de Lourenzá (Santo Adrao)		megalithic_mound	120.0	1.45690197	724		ok
wl-tile-v1-05623	wl-neg-neg-es-pba-31428	neg-es-pba-31428	0	hard_negative	train	ES	Mámoa do Monte de Liñeiras 2	Lourenzá	Santo Adrao de Lourenzá (Santo Adrao)		megalithic_mound	120.0	1.27440406	950		ok
wl-tile-v1-05624	wl-neg-neg-es-pba-31429	neg-es-pba-31429	0	hard_negative	train	ES	Mámoa do Monte de Liñeiras 3	Lourenzá	Santo Adrao de Lourenzá (Santo Adrao)		megalithic_mound	120.0	0.99114510	1355		ok
wl-tile-v1-05625	wl-neg-neg-es-pba-31430	neg-es-pba-31430	0	hard_negative	train	ES	Mámoa do Monte de Liñeiras 4	Lourenzá	Santo Adrao de Lourenzá (Santo Adrao)		megalithic_mound	120.0	1.11916046	1176		ok
wl-tile-v1-05626	wl-neg-neg-es-pba-31431	neg-es-pba-31431	0	hard_negative	train	ES	Mámoa do Monte de Liñeiras 5	Lourenzá	Santo Adrao de Lourenzá (Santo Adrao)		megalithic_mound	120.0	-0.00511054	4519		ok
wl-tile-v1-03136	wl-neg-neg-es-pba-19573	neg-es-pba-19573	0	hard_negative	train	ES	Mámoa do Monte de Lousa Longa	As Pontes de García Rodríguez	O Freixo (San Xoán)		megalithic_mound	120.0	0.35279534	3005		ok
wl-tile-v1-05286	wl-neg-neg-es-pba-28978	neg-es-pba-28978	0	hard_negative	train	ES	Mámoa do Monte de Muimenta 1	Cospeito	Muimenta (Santa Mariña)		megalithic_mound	120.0	0.62099502	2222		ok
wl-tile-v1-03360	wl-neg-neg-es-pba-5492	neg-es-pba-5492	0	hard_negative	train	ES	Mámoa do Monte de Pantín 1	Cerceda	Cerceda (San Martiño)		megalithic_mound	120.0	0.86359809	1605		ok
wl-tile-v1-03361	wl-neg-neg-es-pba-5493	neg-es-pba-5493	0	hard_negative	train	ES	Mámoa do Monte de Pantín 2	Cerceda	Cerceda (San Martiño)		megalithic_mound	120.0	2.00120355	358		ok
wl-tile-v1-03398	wl-neg-neg-es-pba-5558	neg-es-pba-5558	0	hard_negative	train	ES	Mámoa do Monte de Pedrablanca	Coristanco	Traba (Santa María)		megalithic_mound	120.0	-0.99559390	8279		ok
wl-tile-v1-07130	wl-neg-neg-es-pba-52094	neg-es-pba-52094	0	hard_negative	train	ES	Mámoa do Monte de Reparade 1	Muíños	Prado de Limia (San Salvador)		megalithic_mound	120.0	0.23602355	3455		ok
wl-tile-v1-07131	wl-neg-neg-es-pba-52095	neg-es-pba-52095	0	hard_negative	train	ES	Mámoa do Monte de Reparade 2	Muíños	Prado de Limia (San Salvador)		megalithic_mound	120.0	1.23422173	998		ok
wl-tile-v1-03362	wl-neg-neg-es-pba-5494	neg-es-pba-5494	0	hard_negative	train	ES	Mámoa do Monte de Rodís 1	Cerceda	Rodís (San Martiño)		megalithic_mound	120.0	-0.32026260	6043		ok
wl-tile-v1-03363	wl-neg-neg-es-pba-5495	neg-es-pba-5495	0	hard_negative	train	ES	Mámoa do Monte de Rodís 2	Cerceda	Rodís (San Martiño)		megalithic_mound	120.0	0.31422784	3143		ok
wl-tile-v1-03913	wl-neg-neg-es-pba-16899	neg-es-pba-16899	0	hard_negative	train	ES	Mámoa do Monte de Salceda 1	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	0.29520739	3226		ok
wl-tile-v1-03914	wl-neg-neg-es-pba-16900	neg-es-pba-16900	0	hard_negative	train	ES	Mámoa do Monte de Salceda 2	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	0.11833147	3951		ok
wl-tile-v1-03915	wl-neg-neg-es-pba-16901	neg-es-pba-16901	0	hard_negative	train	ES	Mámoa do Monte de Salceda 3	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	-1.40391137	8567		ok
wl-tile-v1-03916	wl-neg-neg-es-pba-16902	neg-es-pba-16902	0	hard_negative	train	ES	Mámoa do Monte de Salceda 4	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	-1.06972887	8386		ok
wl-tile-v1-03917	wl-neg-neg-es-pba-16903	neg-es-pba-16903	0	hard_negative	train	ES	Mámoa do Monte de Salceda 5	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	-0.80677998	7939		ok
wl-tile-v1-03918	wl-neg-neg-es-pba-16904	neg-es-pba-16904	0	hard_negative	train	ES	Mámoa do Monte de Salceda 6	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	-1.15158812	8461		ok
wl-tile-v1-02864	wl-neg-neg-es-pba-661	neg-es-pba-661	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 1	Abegondo	Beira (Santa Mariña)		megalithic_mound	120.0	-0.68658625	7598		ok
wl-tile-v1-02865	wl-neg-neg-es-pba-662	neg-es-pba-662	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 1	Abegondo	Beira (Santa Mariña)		megalithic_mound	120.0	-0.68658625	7599		ok
wl-tile-v1-03325	wl-neg-neg-es-pba-6015	neg-es-pba-6015	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 1	Carral	Beira (Santa Mariña)		megalithic_mound	120.0	-0.68658625	7600		ok
wl-tile-v1-02866	wl-neg-neg-es-pba-663	neg-es-pba-663	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 2	Abegondo	Beira (Santa Mariña)		megalithic_mound	120.0	-0.79382158	7897		ok
wl-tile-v1-02867	wl-neg-neg-es-pba-664	neg-es-pba-664	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 2	Abegondo	Beira (Santa Mariña)		megalithic_mound	120.0	-0.79382158	7898		ok
wl-tile-v1-03326	wl-neg-neg-es-pba-6016	neg-es-pba-6016	0	hard_negative	train	ES	Mámoa do Monte de San Bartolomeu 2	Carral	Beira (Santa Mariña)		megalithic_mound	120.0	-0.79382158	7899		ok
wl-tile-v1-07416	wl-neg-neg-es-pba-58816	neg-es-pba-58816	0	hard_negative	train	ES	Mámoa do Monte de San Martiño 1	Vilamarín	O Río (San Salvador)		megalithic_mound	120.0	-0.04297585	4711		ok
wl-tile-v1-07417	wl-neg-neg-es-pba-58817	neg-es-pba-58817	0	hard_negative	train	ES	Mámoa do Monte de San Martiño 2	Vilamarín	O Río (San Salvador)		megalithic_mound	120.0	-0.95240141	8200		ok
wl-tile-v1-07418	wl-neg-neg-es-pba-58844	neg-es-pba-58844	0	hard_negative	train	ES	Mámoa do Monte de San Martiño 3	Vilamarín	O Río (San Salvador)		megalithic_mound	120.0	-0.57111233	7202		ok
wl-tile-v1-03832	wl-neg-neg-es-pba-13551	neg-es-pba-13551	0	hard_negative	train	ES	Mámoa do Monte de San Miguel	Muxía	Coucieiro (San Pedro)		megalithic_mound	120.0	0.19222056	3627		ok
wl-tile-v1-07763	wl-neg-neg-es-pba-66252	neg-es-pba-66252	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 01	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.59288115	7291		ok
wl-tile-v1-07764	wl-neg-neg-es-pba-66253	neg-es-pba-66253	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 02	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.03513972	4669		ok
wl-tile-v1-07765	wl-neg-neg-es-pba-66254	neg-es-pba-66254	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 03	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.46587616	6750		ok
wl-tile-v1-07766	wl-neg-neg-es-pba-66287	neg-es-pba-66287	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 04	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.59194943	7286		ok
wl-tile-v1-07767	wl-neg-neg-es-pba-66288	neg-es-pba-66288	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 05	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.38491056	6367		ok
wl-tile-v1-07768	wl-neg-neg-es-pba-66289	neg-es-pba-66289	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 06	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.27604117	5838		ok
wl-tile-v1-07769	wl-neg-neg-es-pba-66290	neg-es-pba-66290	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 07	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	0.88987458	1557		ok
wl-tile-v1-07770	wl-neg-neg-es-pba-66291	neg-es-pba-66291	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 08	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	0.71590021	1965		ok
wl-tile-v1-07771	wl-neg-neg-es-pba-66292	neg-es-pba-66292	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 09	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	0.01211761	4441		ok
wl-tile-v1-07772	wl-neg-neg-es-pba-66293	neg-es-pba-66293	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 10	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.19714781	5426		ok
wl-tile-v1-07773	wl-neg-neg-es-pba-66294	neg-es-pba-66294	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 11	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	-0.65498395	7497		ok
wl-tile-v1-07774	wl-neg-neg-es-pba-66295	neg-es-pba-66295	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 12	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	0.12567563	3921		ok
wl-tile-v1-07775	wl-neg-neg-es-pba-66296	neg-es-pba-66296	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 13	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	-0.98522609	8255		ok
wl-tile-v1-07776	wl-neg-neg-es-pba-66327	neg-es-pba-66327	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 14	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	-0.64595509	7479		ok
wl-tile-v1-07777	wl-neg-neg-es-pba-66328	neg-es-pba-66328	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 15	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	0.17574950	3696		ok
wl-tile-v1-07778	wl-neg-neg-es-pba-66329	neg-es-pba-66329	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 16	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	0.18342148	3660		ok
wl-tile-v1-07779	wl-neg-neg-es-pba-66330	neg-es-pba-66330	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 17	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	0.00665310	4473		ok
wl-tile-v1-07780	wl-neg-neg-es-pba-66331	neg-es-pba-66331	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 18	Agolada	Borraxeiros (San Cristovo)		megalithic_mound	120.0	-0.21581026	5527		ok
wl-tile-v1-07781	wl-neg-neg-es-pba-66332	neg-es-pba-66332	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 19	Agolada	Eidián (Santiago)		megalithic_mound	120.0	0.65105385	2134		ok
wl-tile-v1-07782	wl-neg-neg-es-pba-66333	neg-es-pba-66333	0	hard_negative	train	ES	Mámoa do Monte de San Miguel de Vilanova 20	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-1.24155734	8506		ok
wl-tile-v1-03357	wl-neg-neg-es-pba-6359	neg-es-pba-6359	0	hard_negative	train	ES	Mámoa do Monte de San Pedro	Cee	A Pereiriña (San Xián)		megalithic_mound	120.0	0.24487790	3419		ok
wl-tile-v1-05976	wl-neg-neg-es-pba-37645	neg-es-pba-37645	0	hard_negative	train	ES	Mámoa do Monte de San Romao	Pantón	Acedre (San Romao)		megalithic_mound	120.0	0.16450446	3747		ok
wl-tile-v1-06287	wl-neg-neg-es-pba-41919	neg-es-pba-41919	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 1	Sarria	Santo André de Paradela (Santo Andr‚)		megalithic_mound	120.0	-0.50326329	6897		ok
wl-tile-v1-06288	wl-neg-neg-es-pba-41920	neg-es-pba-41920	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 2	Sarria	Santo André de Paradela (Santo Andr‚)		megalithic_mound	120.0	0.87852663	1585		ok
wl-tile-v1-06291	wl-neg-neg-es-pba-41953	neg-es-pba-41953	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 3	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	0.61012854	2253		ok
wl-tile-v1-06292	wl-neg-neg-es-pba-41954	neg-es-pba-41954	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 4	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	0.69252045	2021		ok
wl-tile-v1-06293	wl-neg-neg-es-pba-41955	neg-es-pba-41955	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 5	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	1.00326368	1337		ok
wl-tile-v1-06294	wl-neg-neg-es-pba-41956	neg-es-pba-41956	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 6	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	0.49764158	2556		ok
wl-tile-v1-06295	wl-neg-neg-es-pba-41957	neg-es-pba-41957	0	hard_negative	train	ES	Mámoa do Monte de Santo Andrés 7	Sarria	Vilamaior (Santa María)		megalithic_mound	120.0	-0.11231747	5034		ok
wl-tile-v1-04987	wl-neg-neg-es-pba-27391	neg-es-pba-27391	0	hard_negative	train	ES	Mámoa do Monte de Senande	Zas	Brandoñas (Santa María)		megalithic_mound	120.0	0.35002054	3015		ok
wl-tile-v1-03919	wl-neg-neg-es-pba-16905	neg-es-pba-16905	0	hard_negative	train	ES	Mámoa do Monte de Suso 1	O Pino	Ferreiros (San Breixo)		megalithic_mound	120.0	-0.13270114	5131		ok
wl-tile-v1-04024	wl-neg-neg-es-pba-17606	neg-es-pba-17606	0	hard_negative	train	ES	Mámoa do Monte de Trebuzo	Outes	O Freixo de Sabardes (San Xoán)		megalithic_mound	120.0	-0.96899630	8227		ok
wl-tile-v1-04856	wl-neg-neg-es-pba-25749	neg-es-pba-25749	0	hard_negative	train	ES	Mámoa do Monte de Vacadelas	Vimianzo	Tines (Santa Baia)		megalithic_mound	120.0	-0.79462606	7901		ok
wl-tile-v1-07783	wl-neg-neg-es-pba-66334	neg-es-pba-66334	0	hard_negative	train	ES	Mámoa do Monte de Vieiro 01	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.68496854	7591		ok
wl-tile-v1-07784	wl-neg-neg-es-pba-66335	neg-es-pba-66335	0	hard_negative	train	ES	Mámoa do Monte de Vieiro 02	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	-0.84199359	8016		ok
wl-tile-v1-07785	wl-neg-neg-es-pba-66336	neg-es-pba-66336	0	hard_negative	train	ES	Mámoa do Monte de Vieiro 03	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	0.97925900	1376		ok
wl-tile-v1-07522	wl-neg-neg-es-pba-65688	neg-es-pba-65688	0	hard_negative	train	ES	Mámoa do Monte de Vieiro 04	Agolada	Ramil (San Martiño)		megalithic_mound	120.0	0.05080534	4269		ok
wl-tile-v1-04354	wl-neg-neg-es-pba-22846	neg-es-pba-22846	0	hard_negative	train	ES	Mámoa do Monte de Vilastrexe	Santiago de Compostela	Villestro (Santa María)		megalithic_mound	120.0	-0.26914722	5797		ok
wl-tile-v1-04435	wl-neg-neg-es-pba-24212	neg-es-pba-24212	0	hard_negative	train	ES	Mámoa do Monte de Vimianzo	Santiso	Vimianzo (Santa María)		megalithic_mound	120.0	0.25381838	3386		ok
wl-tile-v1-03826	wl-neg-neg-es-pba-13518	neg-es-pba-13518	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 1	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	-0.07258341	4856		ok
wl-tile-v1-03827	wl-neg-neg-es-pba-13546	neg-es-pba-13546	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 1	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	0.17946763	3677		ok
wl-tile-v1-03828	wl-neg-neg-es-pba-13547	neg-es-pba-13547	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 3	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	-0.38714259	6377		ok
wl-tile-v1-03829	wl-neg-neg-es-pba-13548	neg-es-pba-13548	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 4	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	-0.27136273	5812		ok
wl-tile-v1-03830	wl-neg-neg-es-pba-13549	neg-es-pba-13549	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 5	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	0.61273886	2248		ok
wl-tile-v1-03831	wl-neg-neg-es-pba-13550	neg-es-pba-13550	0	hard_negative	train	ES	Mámoa do Monte de Álvaro 6	Muxía	San Martiño de Ozón (San Martiño)		megalithic_mound	120.0	0.70810571	1983		ok
wl-tile-v1-04468	wl-neg-neg-es-pba-23414	neg-es-pba-23414	0	hard_negative	train	ES	Mámoa do Monte do Burgo	Sobrado	Grixalba (San Xiao)		megalithic_mound	120.0	0.25926720	3371		ok
wl-tile-v1-03399	wl-neg-neg-es-pba-5559	neg-es-pba-5559	0	hard_negative	train	ES	Mámoa do Monte do Campelo	Coristanco	Seavia (San Mamede)		megalithic_mound	120.0	-0.33047601	6107		ok
wl-tile-v1-03569	wl-neg-neg-es-pba-11536	neg-es-pba-11536	0	hard_negative	train	ES	Mámoa do Monte do Carqueixal	Frades	Frades (San Martiño)		megalithic_mound	120.0	-0.16614865	5287		ok
wl-tile-v1-05287	wl-neg-neg-es-pba-28979	neg-es-pba-28979	0	hard_negative	train	ES	Mámoa do Monte do Conto 1	Cospeito	Muimenta (Santa Mariña)		megalithic_mound	120.0	-0.24638910	5684		ok
