osm_id	osm_type	label_class	site_class	name	confidence	evidence	archaeological_site	civilization	fortification_type	wikidata	centroid_lon	centroid_lat	area_m2	perimeter_m	equivalent_radius_m	circularity	vertices	matched_catalogue_id	matched_catalogue_name	matched_distance_m
1413476506	way	1	castro	A Coroa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q12385747	-7.08643169	43.06920171	12762.1	414.2	63.7	0.9346	12	wl-pos-pos-es-pba-29140	A Croa/Os Castros	3
1413561759	way	0	mound	Medorra de Hospital Novo 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.14194361	43.09046305	336.0	66.5	10.3	0.9541	14	wl-neg-neg-es-pba-31227	Medorra de Hospital Novo 4	2
1413835198	way	0	mound	Mámoas de Pena Corval	high	archaeological_site=tumulus	tumulus	prehistoric			-7.58849182	43.50211278	49883.2	943.0	126.0	0.7050	10	wl-neg-neg-es-pba-35153	Mámoa de Pena Corval 11	27
1413835539	way	0	mound	Mámoa de Pena Corval 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.59405399	43.50458748	274.3	59.9	9.3	0.9604	14	wl-neg-neg-es-pba-35127	Mámoa de Pena Corval 1	1
1413912282	way	1	castro	Castro de Illade	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.56140725	43.70626843	15486.1	459.3	70.2	0.9225	17	wl-pos-pos-es-pba-32116	Castro de Illade/Castro	25
1414343052	way	0	mound	Medoñas de Monte Barreiro II	high	archaeological_site=tumulus	tumulus	prehistoric			-7.76846186	43.41364729	107067.9	1443.6	184.6	0.6456	8	wl-neg-neg-es-pba-30031	Medoña de Monte Barreiro II-06	103
1415657549	way	0	mound	Mámoa de Monte Candaíde 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.86943790	43.01722797	368.3	68.3	10.8	0.9918	21	wl-neg-neg-es-pba-30050	Mámoa de Monte Candaíde 4	2
1415657550	way	0	mound	Mámoa de Monte Candaíde 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.86968493	43.01704317	321.3	63.8	10.1	0.9918	21	wl-neg-neg-es-pba-30049	Mámoa de Monte Candaíde 3	1
1415657551	way	0	mound	Mámoa de Monte Candaíde 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.86900501	43.01687322	210.9	51.7	8.2	0.9898	19	wl-neg-neg-es-pba-30047	Mámoa de Monte Candaíde 1	2
1415657552	way	0	mound	Mámoa de Monte Candaíde 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.86952328	43.01667005	187.0	48.7	7.7	0.9898	19	wl-neg-neg-es-pba-30048	Mámoa de Monte Candaíde 2	1
1415657553	way	0	mound	Mámoa de Monte Candaíde 6	high	archaeological_site=tumulus	tumulus	prehistoric			-7.87086314	43.01664072	176.4	47.3	7.5	0.9898	19	wl-neg-neg-es-pba-30052	Mámoa de Monte Candaíde 6	5
1422388594	way	1	castro	Os Castros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.30782054	43.61036355	1552.9	147.1	22.2	0.9016	16	wl-pos-pos-es-pba-30964	Os Castros	2
1422645412	way	1	castro	Castro da Rueta	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.40148945	43.68270640	10383.8	372.9	57.5	0.9382	11	wl-pos-pos-es-pba-29984	Castro de Ruela/Os Castros de Rueta	28
1423642150	way	0	mound	Mámoa das Olgas 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.33335436	43.18581430	284.1	60.0	9.5	0.9918	21	wl-neg-neg-es-pba-38566	Mámoa das Olgas 1	1
1423642151	way	0	mound	Medorra de Auga Labada 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.30414893	43.20104060	323.6	64.0	10.1	0.9918	21	wl-neg-neg-es-pba-34649	Medorras de Auga Labada 1	2
1423642152	way	0	mound	Medorra do Alto do Campeliño 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.30091547	43.19274825	366.1	68.1	10.8	0.9918	21	wl-neg-neg-es-pba-38871	Medorras do Alto do Campeliño 3	1
1423642153	way	0	mound	Medorra do Alto do Campeliño 4	high	archaeological_site=tumulus	tumulus	prehistoric			-7.29979842	43.19351420	196.2	49.9	7.9	0.9898	19	wl-neg-neg-es-pba-38872	Medorras do Alto do Campeliño 4	2
1423642154	way	0	mound	Mámoa do Alto do Campeliño 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.29118110	43.19675015	380.2	69.4	11.0	0.9918	21	wl-neg-neg-es-pba-34639	Mámoa do Alto do Campeliño 1	2
1423642155	way	0	mound	Medorra de Labrada do Conde 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28310754	43.18786711	148.1	43.4	6.9	0.9871	17	wl-neg-neg-es-pba-34089	Medorras de Labrada do Conde 2	1
1423642156	way	0	mound	Medorra de Labrada do Conde 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28231730	43.19019621	361.0	67.6	10.7	0.9918	21	wl-neg-neg-es-pba-34088	Medorras de Labrada do Conde 1	1
1423642157	way	0	mound	Medorra de Monte Ribón 16	high	archaeological_site=tumulus	tumulus	prehistoric			-7.27324190	43.16673212	102.9	36.2	5.7	0.9871	17	wl-neg-neg-es-pba-38794	Medorra de Monte Ribón 16	1
1423642158	way	0	mound	Medorra de Campolongo 07	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28453880	43.17018699	346.6	66.3	10.5	0.9918	21	wl-neg-neg-es-pba-38762	Medorra de Campolongo 07/Mámoa do Monte de Ribón	4
1423642159	way	0	mound	Medorra de Campolongo 08	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28404845	43.16950713	469.9	77.1	12.2	0.9932	23	wl-neg-neg-es-pba-38763	Medorra de Campolongo 08/Mámoa do Monte de Ribón	1
1423642160	way	0	mound	Cruz de Candal 9	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28363555	43.17600810	221.3	53.0	8.4	0.9898	19	wl-neg-neg-es-pba-38913	Monte do Ribón/Cruz do Candal 9/Entre as Madorras	1
1423642161	way	0	mound	Medorra de Campolongo 11	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28517857	43.17440963	351.4	66.7	10.6	0.9918	21	wl-neg-neg-es-pba-38792	Medorra de Campolongo 11	1
1423642162	way	0	mound	Medorra de Campolongo 03	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28370520	43.17637249	573.6	85.1	13.5	0.9943	25	wl-neg-neg-es-pba-38758	Medorra de Campolongo 03/Mámoa de Monte do Ribón	1
1423642163	way	0	mound	Medorra de Campolongo 10	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28525730	43.17547042	512.5	80.5	12.8	0.9932	23	wl-neg-neg-es-pba-38791	Medorra de Campolongo 10/Mámoa do Monte do Ribó	3
1423642164	way	0	mound	Medorra de Campolongo 09	high	archaeological_site=tumulus	tumulus	prehistoric			-7.28461466	43.17577131	282.7	59.8	9.5	0.9918	21	wl-neg-neg-es-pba-38790	Medorra de Campolongo 09/Mámoa do Monte do Ribón	2
1423642165	way	0	mound	A Madorra do Viso 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.27038778	43.17762709	135.0	41.5	6.6	0.9871	17	wl-neg-neg-es-pba-38874	Medorras do Viso 2	2
1423642166	way	0	mound	A Madorra do Viso 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.26931250	43.17806811	327.9	64.5	10.2	0.9918	21	wl-neg-neg-es-pba-38873	Medorras do Viso 1	1
1423642167	way	0	mound	Medorra de Acebreira 8	high	archaeological_site=tumulus	tumulus	prehistoric			-7.25821119	43.18401201	225.4	53.5	8.5	0.9898	19	wl-neg-neg-es-pba-38724	Medorra de Acebreira 8	3
1423642168	way	0	mound	Medorra de Acebreira 5	high	archaeological_site=tumulus	tumulus	prehistoric			-7.25340974	43.18926927	237.1	54.9	8.7	0.9898	19	wl-neg-neg-es-pba-38867	Medorras de Acebreira 5	1
1423642169	way	0	mound	Medorra de Acebreira 7	high	archaeological_site=tumulus	tumulus	prehistoric			-7.25471642	43.18851681	581.6	85.7	13.6	0.9943	25	wl-neg-neg-es-pba-34645	Medorra de Acebreira 7	1
1426847721	way	0	mound	A Medorra de Hospital	high	archaeological_site=tumulus	tumulus	prehistoric			-7.72964383	42.83987177	389.5	72.9	11.1	0.9211	11	wl-neg-neg-es-pba-38387	A Medorra de Hospital	4
1427390866	way	0	mound	Mámoa da Portela de Abelleira	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88830919	43.36214522	147.9	43.4	6.9	0.9871	17	wl-neg-neg-es-pba-13724	Mámoa da Portela de Abelleira	3
1427390867	way	0	mound	Medoña do Serrón do Lobo 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88443065	43.36197298	597.3	86.9	13.8	0.9943	25	wl-neg-neg-es-pba-13811	Mámoa do Serrón do Lobo 3	68
1427390868	way	0	mound	Medoña do Serrón do Lobo 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88441652	43.36081769	102.9	36.2	5.7	0.9871	17	wl-neg-neg-es-pba-13811	Mámoa do Serrón do Lobo 3	86
1427390869	way	0	mound	Medoña do Campo da Ucera	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88275654	43.35609869	295.7	62.6	9.7	0.9478	14			
1429531113	way	1	castro	Castro de Rozavales	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.41787064	42.48577236	12963.0	421.5	64.2	0.9169	13	wl-pos-pos-es-pba-33673	Castro de Rozabales	81
1429811187	way	1	castro	Castro de Noceda	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.46063270	42.67625818	11104.6	380.3	59.5	0.9649	17	wl-pos-pos-es-pba-32297	Castro de Airexe/Castro de Noceda	32
1432217414	way	0	mound	Mámoas do Outeiro das Moas	high	archaeological_site=tumulus	tumulus	prehistoric			-7.88446536	41.92798630	1071.0	137.1	18.5	0.7157	5	wl-neg-neg-es-pba-47475	Mámoa do Outeiro das Moas 1	6
1433410040	way	0	mound	Mámoa do Marco	high	archaeological_site=tumulus	tumulus	prehistoric			-7.77065779	42.88434502	122.7	40.1	6.3	0.9606	20	wl-neg-neg-es-pba-37479	Mámoa do Marco	1
1436779022	way	1	castro	Castro da Portela	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.72003778	42.59401661	4599.8	259.4	38.3	0.8592	16	wl-pos-pos-es-pba-41659	Castro de Portela	12
1444762966	way	1	castro	A Torre dos Mouros	medium	site=fortification,civ=none	fortification			Q25509523	-9.11449062	42.79661724	11629.9	412.3	60.8	0.8598	19			
1450977097	way	1	castro	Castro de Lastres	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.29837125	42.74591205	2400.4	176.9	27.6	0.9639	23	wl-pos-pos-es-pba-40038	Castro de Lastres/Castro do Foral/Castro	6
1452041765	way	0	mound	Medorra de Parada 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.65789150	43.06155384	130.3	40.7	6.4	0.9871	17			
1452041782	way	0	mound	Medorra da Roza das Presas	high	archaeological_site=tumulus	tumulus				-7.64857773	43.08534362	51.1	25.6	4.0	0.9832	15			
1457635794	way	1	castro	Castro de Carres	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-8.23257137	43.19380500	19857.3	527.4	79.5	0.8972	19	wl-pos-pos-es-pba-27194	Castro de Carres/Castro de Vilar de Corna	4
1500811674	way	1	castro	Castro de Cruceiro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort	Q130241442	-7.75156361	43.27908945	15301.1	476.3	69.8	0.8476	19	wl-pos-pos-es-pba-43411	Castro de Cuceiro	6
1521074107	way	0	mound	Medoña de Penas do Fro	high	archaeological_site=tumulus	tumulus				-7.77907458	43.15558160	207.5	51.3	8.1	0.9898	19	wl-neg-neg-es-pba-32437	Medoña de Penas do Fro	2
1527542104	way	1	castro	Castro da Aldeola	medium	site=fortification,civ=celtic	fortification	celtic			-8.79177703	43.28738171	12216.4	425.3	62.4	0.8487	20	wl-pos-pos-es-pba-12795	Croa de Castro/Castro de Aldeola	6
1528148503	way	1	castro	Castro de Barizo	medium	site=fortification,civ=celtic	fortification	celtic			-8.87240404	43.30678721	8411.2	329.5	51.7	0.9738	17	wl-pos-pos-es-pba-12761	Castro de Barizo	7
1543052361	way	0	mound	Mámoa da Pena do Lagarto 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.60924988	42.90970206	319.5	63.6	10.1	0.9918	21	wl-neg-neg-es-pba-31864	Mámoa da Pena do Lagarto 2	3
1543052362	way	0	mound	Mámoa da Pena do Lagarto 3	high	archaeological_site=tumulus	tumulus	prehistoric			-7.61041512	42.91007044	584.7	86.0	13.6	0.9943	25	wl-neg-neg-es-pba-31865	Mámoa da Pena do Lagarto 3	1
1543052622	way	0	mound	Mámoa da Pena Ancha 1	high	archaeological_site=tumulus	tumulus	prehistoric			-7.60275271	42.91041663	237.1	54.9	8.7	0.9898	19	wl-neg-neg-es-pba-31858	Mámoa da Pena Ancha 1	4
1543052623	way	0	mound	Mámoa da Pena Ancha 2	high	archaeological_site=tumulus	tumulus	prehistoric			-7.60254882	42.90982728	724.8	95.7	15.2	0.9943	25	wl-neg-neg-es-pba-31859	Mámoa da Pena Ancha 2	2
