dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
train	wl-tile-v1-07455	wl-neg-neg-es-pba-65489	neg-es-pba-65489	0	hard_negative	train	ES	Petróglifo do Monte Torroso 06/Petróglifo do Cimo do Niño do Corvo 06	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.10739908	0.32541640	0.21640774	0.03494942	0.17280428	5646	3670	4421	4656	4818	1197
train	wl-tile-v1-07456	wl-neg-neg-es-pba-65490	neg-es-pba-65490	0	hard_negative	train	ES	Petróglifo do Monte Torroso 07/Petróglifo do Cimo do Niño do Corvo 07	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.51286861	0.88525297	0.69906079	0.45401846	0.62458392	2348	1164	1750	1815	1984	293
train	wl-tile-v1-07457	wl-neg-neg-es-pba-65491	neg-es-pba-65491	0	hard_negative	train	ES	Petróglifo do Monte Torroso 08/Petróglifo do Cimo do Niño do Corvo 08	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.53732331	0.90919142	0.72325736	0.48852974	0.64888374	2257	1063	1659	1715	1897	224
train	wl-tile-v1-07458	wl-neg-neg-es-pba-65492	neg-es-pba-65492	0	hard_negative	train	ES	Petróglifo do Monte Torroso 09/Petróglifo do Cimo do Niño do Corvo 09	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.49168199	0.92798970	0.70983585	0.45627582	0.62257430	2437	961	1706	1809	1994	197
train	wl-tile-v1-07459	wl-neg-neg-es-pba-65523	neg-es-pba-65523	0	hard_negative	train	ES	Petróglifo do Monte Torroso 10/Petróglifo do Cimo do Niño do Corvo 10	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.66394721	0.94518675	0.80456698	0.62755411	0.74831907	1828	833	1387	1421	1581	160
train	wl-tile-v1-07460	wl-neg-neg-es-pba-65524	neg-es-pba-65524	0	hard_negative	train	ES	Petróglifo do Monte Torroso 11/Petróglifo do Cimo do Niño do Corvo 11	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.23048383	0.81854039	0.52451211	0.18866033	0.40690080	3973	1467	2430	2794	2932	381
train	wl-tile-v1-07461	wl-neg-neg-es-pba-65525	neg-es-pba-65525	0	hard_negative	train	ES	Petróglifo do Monte Torroso 12/Petróglifo do Cimo do Niño do Corvo 12	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.04511891	0.20725036	0.12618463	0.00935091	0.09375834	7333	4740	5726	6185	6256	2303
train	wl-tile-v1-07462	wl-neg-neg-es-pba-65526	neg-es-pba-65526	0	hard_negative	train	ES	Petróglifo do Monte Torroso 13/Petróglifo do Cimo do Niño do Corvo 13	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.04105832	0.19234997	0.11670414	0.00789757	0.08644581	7450	4928	5892	6395	6429	2356
train	wl-tile-v1-07463	wl-neg-neg-es-pba-65527	neg-es-pba-65527	0	hard_negative	train	ES	Petróglifo do Monte Torroso 14/Petróglifo do Cimo do Niño do Corvo 14	A Guarda	Salcidos (San Lourenzo)		rock_art_surface	0.04244332	0.21766299	0.13005316	0.00923834	0.09500922	7410	4632	5654	6201	6226	2136
train	wl-tile-v1-04819	wl-neg-neg-es-pba-25513	neg-es-pba-25513	0	hard_negative	train	ES	Petróglifo do Monte Vadalama	Vimianzo	Calo (San Xoán)		rock_art_surface	0.11190877	0.16857285	0.14024081	0.01886478	0.12890799	5556	5236	5472	5417	5536	1993
train	wl-tile-v1-05074	wl-neg-neg-es-pba-28574	neg-es-pba-28574	0	hard_negative	train	ES	Petróglifo do Monte Valiño 1	Antas de Ulla	San Martiño de Amarante (San Martiño)		rock_art_surface	0.36051425	0.26918931	0.31485178	0.09704658	0.33311677	3079	4133	3565	3510	3350	1819
train	wl-tile-v1-05075	wl-neg-neg-es-pba-28575	neg-es-pba-28575	0	hard_negative	train	ES	Petróglifo do Monte Valiño 2	Antas de Ulla	San Martiño de Amarante (San Martiño)		rock_art_surface	0.22038618	0.22794109	0.22416364	0.05023507	0.22265265	4057	4514	4343	4243	4237	3147
train	wl-tile-v1-09515	wl-neg-neg-es-pba-74374	neg-es-pba-74374	0	hard_negative	train	ES	Petróglifo do Monte Xiabre	Vilagarcía de Arousa	O Carril (Santiago de Fóra)		rock_art_surface	0.05530225	0.13067745	0.09298985	0.00722676	0.07791481	6967	5842	6407	6499	6650	6469
train	wl-tile-v1-02758	wl-neg-neg-es-pba-1119	neg-es-pba-1119	0	hard_negative	train	ES	Petróglifo do Monte da Calexa	A Baña	Troitosende (Santa María)		rock_art_surface	0.52347835	0.55563775	0.53955805	0.29086433	0.53312617	2305	2472	2367	2307	2323	698
train	wl-tile-v1-07641	wl-neg-neg-es-pba-65973	neg-es-pba-65973	0	hard_negative	train	ES	Petróglifo do Monte da Costa	Agolada	Borraxeiros (San Cristovo)		rock_art_surface	0.15853461	0.39508544	0.27681002	0.06263472	0.22949986	4760	3258	3858	3965	4176	4431
train	wl-tile-v1-07642	wl-neg-neg-es-pba-65974	neg-es-pba-65974	0	hard_negative	train	ES	Petróglifo do Monte da Costa 1	Agolada	Gurgueiro (San Miguel)		rock_art_surface	0.09453123	0.09878284	0.09665703	0.00933806	0.09580671	5949	6444	6320	6189	6208	6368
train	wl-tile-v1-07307	wl-neg-neg-es-pba-52885	neg-es-pba-52885	0	hard_negative	train	ES	Petróglifo do Monte da Costa 2	Ribadavia	Ribadavia (san Domingos de Fóra)		rock_art_surface	0.09849910	0.27248095	0.18549003	0.02683913	0.15069366	5859	4099	4784	4974	5150	4628
train	wl-tile-v1-07308	wl-neg-neg-es-pba-52886	neg-es-pba-52886	0	hard_negative	train	ES	Petróglifo do Monte da Costa 2	Ribadavia	Ribadavia (san Domingos de Fóra)		rock_art_surface	0.09849910	0.27248095	0.18549003	0.02683913	0.15069366	5860	4100	4785	4975	5151	4629
train	wl-tile-v1-07643	wl-neg-neg-es-pba-65975	neg-es-pba-65975	0	hard_negative	train	ES	Petróglifo do Monte da Riba	Agolada	Ramil (San Martiño)		rock_art_surface	0.02406537	0.03981513	0.03194025	0.00095817	0.02879030	8044	7858	8039	8020	8061	8247
train	wl-tile-v1-08932	wl-neg-neg-es-pba-76899	neg-es-pba-76899	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 1	Poio	Poio (San Salvador)		rock_art_surface	0.42044085	0.43903062	0.42973574	0.18458641	0.42601778	2766	3004	2882	2818	2832	2755
train	wl-tile-v1-08933	wl-neg-neg-es-pba-76900	neg-es-pba-76900	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 2	Poio	Poio (San Salvador)		rock_art_surface	0.32300404	0.48626353	0.40463379	0.15706509	0.37198189	3289	2773	3017	2991	3111	2858
train	wl-tile-v1-08934	wl-neg-neg-es-pba-77030	neg-es-pba-77030	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 3	Poio	Poio (San Salvador)		rock_art_surface	0.03377840	0.12359572	0.07868706	0.00417487	0.06072360	7679	5956	6749	7003	7070	2472
train	wl-tile-v1-08935	wl-neg-neg-es-pba-77031	neg-es-pba-77031	0	hard_negative	train	ES	Petróglifo do Monte da Tomba 4	Poio	Poio (San Salvador)		rock_art_surface	0.00203263	0.00566040	0.00384652	0.00001151	0.00312096	8639	8622	8636	8637	8638	5691
train	wl-tile-v1-07644	wl-neg-neg-es-pba-65976	neg-es-pba-65976	0	hard_negative	train	ES	Petróglifo do Monte das Fontelas 1	Agolada	Ventosa (San Xulián)		rock_art_surface	0.21839970	0.48110282	0.34975126	0.10507271	0.29721063	4075	2792	3332	3419	3598	4964
train	wl-tile-v1-07645	wl-neg-neg-es-pba-65977	neg-es-pba-65977	0	hard_negative	train	ES	Petróglifo do Monte das Fontelas II-1	Agolada	Ventosa (San Xulián)		rock_art_surface	0.19164397	0.14359927	0.16762162	0.02751993	0.17723056	4337	5623	5040	4934	4761	4605
train	wl-tile-v1-05871	wl-neg-neg-es-pba-32423	neg-es-pba-32423	0	hard_negative	train	ES	Petróglifo do Monte de Abaixo	O Incio	Sirgueiros (San Xoán)		rock_art_surface	0.29128387	0.47354581	0.38241484	0.13793626	0.34596245	3481	2835	3147	3125	3267	4161
train	wl-tile-v1-03721	wl-neg-neg-es-pba-12286	neg-es-pba-12286	0	hard_negative	train	ES	Petróglifo do Monte de Colúns	Mazaricos	Colúns (San Salvador)		rock_art_surface	0.35097128	0.34173012	0.34635070	0.11993746	0.34819893	3134	3565	3356	3265	3252	4085
train	wl-tile-v1-04382	wl-neg-neg-es-pba-23954	neg-es-pba-23954	0	hard_negative	train	ES	Petróglifo do Monte de Correxíns	Santiago de Compostela	Figueiras (Santa María)		rock_art_surface	0.93215045	0.96626453	0.94920749	0.90070392	0.94238467	792	663	664	661	699	1151
train	wl-tile-v1-02892	wl-neg-neg-es-pba-833	neg-es-pba-833	0	hard_negative	train	ES	Petróglifo do Monte de Pedras	Ames	Covas (Santo Estevo)		rock_art_surface	0.14476838	0.25529460	0.20003149	0.03695859	0.17792625	4967	4254	4615	4590	4748	6139
train	wl-tile-v1-07646	wl-neg-neg-es-pba-65978	neg-es-pba-65978	0	hard_negative	train	ES	Petróglifo do Monte de Pena Branca	Agolada	Merlín (San Pedro)		rock_art_surface	0.21076442	0.28487615	0.24782029	0.06004176	0.23299794	4144	3984	4109	4027	4143	3500
train	wl-tile-v1-02893	wl-neg-neg-es-pba-834	neg-es-pba-834	0	hard_negative	train	ES	Petróglifo do Monte de San Marcos	Ames	Ameixenda (Santa María)		rock_art_surface	0.67640514	0.78672313	0.73156414	0.53214357	0.70950054	1791	1582	1630	1625	1702	814
train	wl-tile-v1-04383	wl-neg-neg-es-pba-23955	neg-es-pba-23955	0	hard_negative	train	ES	Petróglifo do Monte de San Miguel	Santiago de Compostela	Villestro (Santa María)		rock_art_surface	0.05856898	0.19709835	0.12783366	0.01154385	0.10012779	6865	4862	5703	5957	6104	6346
train	wl-tile-v1-07656	wl-neg-neg-es-pba-66010	neg-es-pba-66010	0	hard_negative	train	ES	Petróglifo do Monte de San Miguel de Vilanova	Agolada	Ramil (San Martiño)		rock_art_surface	0.12232898	0.10092402	0.11162650	0.01234593	0.11590749	5348	6406	5987	5889	5763	3665
train	wl-tile-v1-05983	wl-neg-neg-es-pba-37725	neg-es-pba-37725	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 1	Pantón	Acedre (San Romao)		rock_art_surface	0.57641962	0.38701758	0.48171860	0.22308453	0.51959901	2129	3300	2622	2615	2382	2816
train	wl-tile-v1-05984	wl-neg-neg-es-pba-37726	neg-es-pba-37726	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 2	Pantón	Acedre (San Romao)		rock_art_surface	0.42718599	0.32335015	0.37526807	0.13813065	0.39603524	2739	3687	3178	3119	2997	3606
train	wl-tile-v1-05985	wl-neg-neg-es-pba-37727	neg-es-pba-37727	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 3	Pantón	Acedre (San Romao)		rock_art_surface	0.33740577	0.27328270	0.30534424	0.09220716	0.31816885	3207	4087	3635	3561	3462	4181
train	wl-tile-v1-05986	wl-neg-neg-es-pba-37728	neg-es-pba-37728	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 4	Pantón	Acedre (San Romao)		rock_art_surface	0.30814632	0.27498092	0.29156362	0.08473436	0.29819670	3382	4067	3740	3645	3591	4401
train	wl-tile-v1-05987	wl-neg-neg-es-pba-37729	neg-es-pba-37729	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 5	Pantón	Acedre (San Romao)		rock_art_surface	0.07036197	0.13953246	0.10494721	0.00981778	0.09111312	6501	5691	6102	6118	6310	5769
train	wl-tile-v1-05988	wl-neg-neg-es-pba-37759	neg-es-pba-37759	0	hard_negative	train	ES	Petróglifo do Monte de San Romao 6	Pantón	Acedre (San Romao)		rock_art_surface	0.03570473	0.11533177	0.07551825	0.00411789	0.05959284	7617	6100	6828	7022	7119	6263
train	wl-tile-v1-07823	wl-neg-neg-es-pba-68535	neg-es-pba-68535	0	hard_negative	train	ES	Petróglifo do Monte de Santa Barbara	As Neves	As Neves (Santa María)		rock_art_surface	0.97478388	0.99166094	0.98322241	0.96665510	0.97984700	412	311	308	307	326	408
train	wl-tile-v1-06333	wl-neg-neg-es-pba-42214	neg-es-pba-42214	0	hard_negative	train	ES	Petróglifo do Monte de Santa Cristina	Sarria	Santalla de Arxemil (Santalla)		rock_art_surface	0.02479636	0.05162815	0.03821226	0.00128019	0.03284590	8011	7543	7844	7868	7931	8160
train	wl-tile-v1-06334	wl-neg-neg-es-pba-42215	neg-es-pba-42215	0	hard_negative	train	ES	Petróglifo do Monte de Santa Cristina	Sarria	Requeixo (San Martiño)		rock_art_surface	0.89949150	0.89509287	0.89729219	0.80512843	0.89817191	987	1119	1011	997	977	1371
train	wl-tile-v1-03608	wl-neg-neg-es-pba-11237	neg-es-pba-11237	0	hard_negative	train	ES	Petróglifo do Monte de Santo Antón	Irixoa	Mántaras (Santa María)		rock_art_surface	0.27884309	0.43549276	0.35716793	0.12143415	0.32583799	3560	3029	3283	3250	3404	4402
train	wl-tile-v1-07657	wl-neg-neg-es-pba-66011	neg-es-pba-66011	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 01	Agolada	Ramil (San Martiño)		rock_art_surface	0.25498905	0.68867106	0.47183006	0.17560358	0.38509365	3753	1923	2674	2866	3033	2735
train	wl-tile-v1-07658	wl-neg-neg-es-pba-66012	neg-es-pba-66012	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 03	Agolada	Ramil (San Martiño)		rock_art_surface	0.47320963	0.66523240	0.56922102	0.31479438	0.53081646	2524	2013	2249	2226	2335	3332
train	wl-tile-v1-07659	wl-neg-neg-es-pba-66013	neg-es-pba-66013	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 04	Agolada	Ramil (San Martiño)		rock_art_surface	0.05787739	0.06733239	0.06260489	0.00389702	0.06071389	6895	7132	7157	7072	7072	7899
train	wl-tile-v1-07660	wl-neg-neg-es-pba-66014	neg-es-pba-66014	0	hard_negative	train	ES	Petróglifo do Monte de Vieiro 05	Agolada	Ramil (San Martiño)		rock_art_surface	0.11643182	0.19426078	0.15534630	0.02261814	0.13978051	5466	4908	5219	5185	5351	2260
train	wl-tile-v1-04384	wl-neg-neg-es-pba-23956	neg-es-pba-23956	0	hard_negative	train	ES	Petróglifo do Monte de Vilastrexe	Santiago de Compostela	Villestro (Santa María)		rock_art_surface	0.36527905	0.60575043	0.48551474	0.22126794	0.43742046	3054	2254	2605	2627	2784	3985
train	wl-tile-v1-03781	wl-neg-neg-es-pba-14948	neg-es-pba-14948	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 1	Muros	Serres (San Xoan)		rock_art_surface	0.89533436	0.83626272	0.86579854	0.74873475	0.87761287	1017	1373	1162	1151	1099	1296
train	wl-tile-v1-03782	wl-neg-neg-es-pba-14949	neg-es-pba-14949	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 2	Muros	Serres (San Xoan)		rock_art_surface	0.67257995	0.79159114	0.73208554	0.53240833	0.70828331	1804	1551	1629	1624	1710	1534
train	wl-tile-v1-03783	wl-neg-neg-es-pba-14950	neg-es-pba-14950	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 3	Muros	Serres (San Xoan)		rock_art_surface	0.60699441	0.77451676	0.69075559	0.47012735	0.65725112	2016	1617	1786	1769	1866	1659
train	wl-tile-v1-03784	wl-neg-neg-es-pba-14951	neg-es-pba-14951	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 4	Muros	Serres (San Xoan)		rock_art_surface	0.54964666	0.75420685	0.65192675	0.41454728	0.61101472	2213	1701	1925	1915	2035	1768
train	wl-tile-v1-03785	wl-neg-neg-es-pba-14952	neg-es-pba-14952	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 5	Muros	Serres (San Xoan)		rock_art_surface	0.71960136	0.83182065	0.77571100	0.59857927	0.75326715	1679	1387	1499	1483	1560	1464
train	wl-tile-v1-03786	wl-neg-neg-es-pba-14953	neg-es-pba-14953	0	hard_negative	train	ES	Petróglifo do Monte do Cruceiro 9	Muros	Serres (San Xoan)		rock_art_surface	0.75476187	0.81244737	0.78360462	0.61320429	0.77206752	1558	1484	1468	1459	1490	1500
train	wl-tile-v1-04125	wl-neg-neg-es-pba-18616	neg-es-pba-18616	0	hard_negative	train	ES	Petróglifo do Monte do Faro	Ponteceso	Brantuas (San Xián)		rock_art_surface	0.09643923	0.30963351	0.20303637	0.02986082	0.16039752	5898	3780	4581	4845	5004	7071
train	wl-tile-v1-07661	wl-neg-neg-es-pba-66015	neg-es-pba-66015	0	hard_negative	train	ES	Petróglifo do Monte do Vieiro 02	Agolada	Ramil (San Martiño)		rock_art_surface	0.23746225	0.34606625	0.29176425	0.08217767	0.27004345	3906	3537	3739	3679	3799	3003
train	wl-tile-v1-08761	wl-neg-neg-es-pba-68687	neg-es-pba-68687	0	hard_negative	train	ES	Petróglifo do Muíño da Igrexa	Nigrán	Chandebrito (San Xosé)		rock_art_surface	0.04797702	0.18173116	0.11485409	0.00871892	0.08810326	7205	5064	5925	6283	6391	5471
train	wl-tile-v1-04088	wl-neg-neg-es-pba-17037	neg-es-pba-17037	0	hard_negative	train	ES	Petróglifo do Muíño de Arriba	Padrón	Cruces (Santa María)		rock_art_surface	0.33685648	0.48860442	0.41273045	0.16458957	0.38238086	3211	2764	2970	2933	3054	2480
train	wl-tile-v1-07956	wl-neg-neg-es-pba-62894	neg-es-pba-62894	0	hard_negative	train	ES	Petróglifo do Muíño de Portugueses	Catoira	Dimo (San Pedro)		rock_art_surface	0.15587451	0.24421748	0.20004599	0.03806728	0.18237740	4804	4339	4614	4546	4682	5237
train	wl-tile-v1-08198	wl-neg-neg-es-pba-65008	neg-es-pba-65008	0	hard_negative	train	ES	Petróglifo do Outeiriño	Cuntis	Cuntis (Santa María)		rock_art_surface	0.18851078	0.24429726	0.21640402	0.04605267	0.20524672	4364	4338	4422	4336	4406	5548
train	wl-tile-v1-09406	wl-neg-neg-es-pba-72289	neg-es-pba-72289	0	hard_negative	train	ES	Petróglifo do Outeiro A Fonteiriña	Tui	Rebordáns (San Bartolomeu)		rock_art_surface	0.72854348	0.86414662	0.79634505	0.62956839	0.76922442	1647	1250	1415	1415	1506	2179
train	wl-tile-v1-09007	wl-neg-neg-es-pba-77888	neg-es-pba-77888	0	hard_negative	train	ES	Petróglifo do Outeiro Redondo	Ponte Caldelas	Xustáns (San Martiño)		rock_art_surface	0.13915282	0.22248431	0.18081856	0.03095932	0.16415227	5056	4571	4847	4802	4936	6231
train	wl-tile-v1-09091	wl-neg-neg-es-pba-77660	neg-es-pba-77660	0	hard_negative	train	ES	Petróglifo do Outeiro Redondo	Pontevedra	Marcón (San Miguel)		rock_art_surface	0.04503655	0.04514323	0.04508989	0.00203310	0.04506855	7336	7720	7643	7584	7568	6434
train	wl-tile-v1-09006	wl-neg-neg-es-pba-77887	neg-es-pba-77887	0	hard_negative	train	ES	Petróglifo do Outeiro da Forcadela	Ponte Caldelas	Tourón (Santa María)		rock_art_surface	0.84800038	0.98232437	0.91516237	0.83301144	0.88829758	1238	466	904	917	1034	1662
train	wl-tile-v1-08199	wl-neg-neg-es-pba-65009	neg-es-pba-65009	0	hard_negative	train	ES	Petróglifo do Outeiro da Ran	Cuntis	Troáns (Santa María)		rock_art_surface	0.05141769	0.10746563	0.07944166	0.00552563	0.06823207	7086	6275	6733	6763	6886	5234
train	wl-tile-v1-08200	wl-neg-neg-es-pba-65010	neg-es-pba-65010	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 1	Cuntis	Cuntis (Santa María)		rock_art_surface	0.49513679	0.45041894	0.47277787	0.22301899	0.48172144	2422	2965	2666	2616	2569	2226
train	wl-tile-v1-08201	wl-neg-neg-es-pba-65011	neg-es-pba-65011	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 2	Cuntis	Cuntis (Santa María)		rock_art_surface	0.11710027	0.21825190	0.16767609	0.02555736	0.14744576	5453	4623	5039	5038	5204	5743
train	wl-tile-v1-08202	wl-neg-neg-es-pba-65012	neg-es-pba-65012	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 3	Cuntis	Cuntis (Santa María)		rock_art_surface	0.60938991	0.74027436	0.67483214	0.45111573	0.64865525	1999	1743	1841	1826	1898	1990
train	wl-tile-v1-08203	wl-neg-neg-es-pba-65039	neg-es-pba-65039	0	hard_negative	train	ES	Petróglifo do Outeiro das Campás 4	Cuntis	Cuntis (Santa María)		rock_art_surface	0.07617955	0.22272968	0.14945461	0.01696745	0.12014459	6373	4568	5320	5522	5686	5034
train	wl-tile-v1-08273	wl-neg-neg-es-pba-64073	neg-es-pba-64073	0	hard_negative	train	ES	Petróglifo do Outeiro das Cruces	Forcarei	Ventoxo (San Nicolao)		rock_art_surface	0.40856673	0.58057626	0.49457149	0.23720414	0.46016959	2829	2366	2571	2555	2678	1150
train	wl-tile-v1-07882	wl-neg-neg-es-pba-61353	neg-es-pba-61353	0	hard_negative	train	ES	Petróglifo do Outeiro das Pereiras 1	Baiona	Baredo (Santa María)		rock_art_surface	0.06028323	0.27076900	0.16552612	0.01632283	0.12342896	6818	4117	5067	5573	5621	4617
train	wl-tile-v1-07883	wl-neg-neg-es-pba-61379	neg-es-pba-61379	0	hard_negative	train	ES	Petróglifo do Outeiro das Pereiras 2	Baiona	Baredo (Santa María)		rock_art_surface	0.32431479	0.59102766	0.45767123	0.19167901	0.40432865	3278	2332	2733	2778	2943	1637
train	wl-tile-v1-08762	wl-neg-neg-es-pba-68688	neg-es-pba-68688	0	hard_negative	train	ES	Petróglifo do Outeiro das Requeixadas	Nigrán	Priegue (San Mamede)		rock_art_surface	0.75263543	0.93850470	0.84557007	0.70635189	0.80839621	1564	886	1252	1260	1376	1466
train	wl-tile-v1-08204	wl-neg-neg-es-pba-65040	neg-es-pba-65040	0	hard_negative	train	ES	Petróglifo do Outeiro de Vales	Cuntis	Troáns (Santa María)		rock_art_surface	0.24333337	0.24010979	0.24172158	0.05842672	0.24236630	3850	4381	4169	4066	4042	1712
train	wl-tile-v1-08084	wl-neg-neg-es-pba-79689	neg-es-pba-79689	0	hard_negative	train	ES	Petróglifo do Outeiro do Cacharroto	Cerdedo-Cotobade	Tenorio (San Pedro)		rock_art_surface	0.26132041	0.61016869	0.43574455	0.15944953	0.36597489	3697	2236	2849	2972	3147	2738
train	wl-tile-v1-08763	wl-neg-neg-es-pba-68689	neg-es-pba-68689	0	hard_negative	train	ES	Petróglifo do Outeiro do Carballo	Nigrán	Chandebrito (San Xosé)		rock_art_surface	0.29762930	0.09865604	0.19814267	0.02936293	0.23793732	3445	6447	4641	4863	4097	4476
train	wl-tile-v1-09356	wl-neg-neg-es-pba-70727	neg-es-pba-70727	0	hard_negative	train	ES	Petróglifo do Outeiro do Cereixón	Tomiño	Pinzás (Santa María)		rock_art_surface	0.41902062	0.29157416	0.35529739	0.12217558	0.38078668	2774	3927	3298	3243	3062	2097
train	wl-tile-v1-08764	wl-neg-neg-es-pba-68757	neg-es-pba-68757	0	hard_negative	train	ES	Petróglifo do Outeiro do Corvo	Nigrán	Camos (Santa Baia)		rock_art_surface	0.43746484	0.92399362	0.68072923	0.40421472	0.58342347	2688	984	1823	1953	2143	883
train	wl-tile-v1-08274	wl-neg-neg-es-pba-64074	neg-es-pba-64074	0	hard_negative	train	ES	Petróglifo do Outeiro do Couto	Forcarei	San Miguel de Presqueiras (San Miguel)		rock_art_surface	0.40033005	0.36550267	0.38291636	0.14632170	0.38988184	2873	3424	3144	3055	3017	1905
train	wl-tile-v1-08626	wl-neg-neg-es-pba-68341	neg-es-pba-68341	0	hard_negative	train	ES	Petróglifo do Outeiro do Gorgullo	Moaña	Meira (Santa Eulalia)		rock_art_surface	0.88571236	0.83294206	0.85932721	0.73774708	0.86988127	1059	1383	1188	1180	1132	1449
train	wl-tile-v1-08905	wl-neg-neg-es-pba-69384	neg-es-pba-69384	0	hard_negative	train	ES	Petróglifo do Outeiro do Mar	Pazos de Borbén	Moscoso (San Paio)		rock_art_surface	0.43714149	0.55191744	0.49452946	0.24126601	0.47157427	2691	2489	2573	2543	2627	1758
train	wl-tile-v1-09479	wl-neg-neg-es-pba-74338	neg-es-pba-74338	0	hard_negative	train	ES	Petróglifo do Outeiro do Millo	Vilaboa	Santa Cristina de Cobres (Santa Cristina)		rock_art_surface	0.22559134	0.54692497	0.38625816	0.12338154	0.32199143	4006	2508	3119	3235	3427	1953
