dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max	error	status
train	wl-tile-v1-10266	wl-pos-pos-es-pba-15916	pos-es-pba-15916	1	positive	train	ES	O Castro/Castro de Espenica	Ordes	Ordes (Santa María)	generic_castro_hint		0.42839545	0.12593664	4.94829403	0.00000000	0.00002713	0.44978863	0.12339527	0.12342361	0.32036385	0.23537549	0.30171597	0.27979124	0.36555260	0.76539254	0.92733320	0.06903477	0.08729970	0.12714517	0.68661439	0.34999630	0.35410345	0.43036681	-0.08037052	-0.07712808	0.02777778	0.80285454	0.05555556	20.00000000	17.28567505	8.72232914	7.64938402	1.14026556	0.99841756	0.76220441	1.30990787	1.55504584	0.10028061	1.45476523	0.29904920	0.30280247	0.98760487	0.50000000	0.62557864	1.47906064	1.01381060	0.36648304	1.47906064		ok
train	wl-tile-v1-10267	wl-pos-pos-es-pba-15917	pos-es-pba-15917	1	positive	train	ES	O Castro/Castro de Fonte da Viña	Ordes	Beán (Santa María)	generic_castro_hint		0.44922426	0.12424509	4.85915221	0.00000000	0.00000000	0.47476590	0.16126719	0.12312129	0.22110747	0.21397352	0.28576696	0.25597569	0.21288243	1.20242753	0.89574979	0.06773175	0.11385442	0.11679608	0.97481364	0.30703560	0.45862046	0.47151923	-0.16448364	-0.16786599	0.61111111	0.66730217	0.12500000	20.00000000	0.99273682	5.55719185	5.00258446	1.11086417	0.87390327	0.63090456	1.38515924	0.76925063	-0.14373772	0.91298835	0.44891465	0.38283622	1.17260233	0.52777778	0.63897976	0.27003754	1.39452270	0.72800043	1.39452270		ok
train	wl-tile-v1-10273	wl-pos-pos-es-pba-17408	pos-es-pba-17408	1	positive	train	ES	O Castro/Castro de Mera	Ortigueira	Mera de Abaixo (Santiago)	generic_castro_hint		0.47860596	0.13482548	5.07682540	0.00000000	0.00005425	0.49375513	0.06926521	0.13201860	0.40465575	0.33569798	0.54433405	0.45303136	0.36277884	1.24878110	0.83226717	0.12890923	0.12497645	0.13680103	0.91356362	0.46796882	0.44714433	0.47691557	-0.00894675	-0.01124164	0.63888889	0.78673322	0.10000000	20.00000000	9.01295471	8.70478249	6.56313896	1.32631391	1.62857616	1.28201354	1.27032681	1.34770215	-0.32184511	1.66954726	0.33898219	0.27759334	1.22114669	0.58333333	0.73777958	1.29461736	1.65617142	1.06012646	1.65617142		ok
train	wl-tile-v1-10268	wl-pos-pos-es-pba-15918	pos-es-pba-15918	1	positive	train	ES	O Castro/Castro de Mercurín	Ordes	Mercurín (San Clemente)	generic_castro_hint		0.45539629	0.13066426	4.97352880	0.00000000	0.00000000	0.48033080	0.15841261	0.13043737	0.31468439	0.28331649	0.30441421	0.36256558	0.32073051	1.13043683	1.19102710	0.10469475	0.11730853	0.12572935	0.93302425	0.37066367	0.38618463	0.47306556	-0.10240188	-0.09917876	0.47222222	0.75583489	0.50000000	20.00000000	8.84295654	9.45376015	7.18307447	1.31611613	2.18342781	1.17503035	1.85818844	2.37202215	0.02619235	2.34582981	0.41982552	0.26194468	1.60272590	0.88888889	0.71005336	1.75723496	3.44770760	2.20510123	3.44770760		ok
train	wl-tile-v1-10314	wl-pos-pos-es-pba-17105	pos-es-pba-17105	1	positive	train	ES	O Castro/Castro de Montecelo	Paderne	San Pantaleón das Viñas (San Pantaleón)	hilltop_hint		0.42340836	0.15328482	5.16978980	0.00000000	0.00000000	0.44341087	0.11210566	0.15351744	0.38554320	0.30065036	0.37081721	0.37205619	0.37460968	0.99318359	1.00334119	0.14247562	0.14342418	0.15638433	0.91712628	0.40670085	0.41795567	0.41913930	-0.01243845	-0.01600987	0.33333333	0.77369005	0.09090909	20.00000000	25.70930481	10.14134407	13.79148865	0.73533353	1.35694742	1.36090231	0.99709392	2.07998633	0.41725293	1.66273341	0.17835829	0.32004172	0.55729699	0.41666667	0.60555227	1.56567078	-0.73612097	0.12138045	1.56567078		ok
train	wl-tile-v1-10326	wl-pos-pos-es-pba-18525	pos-es-pba-18525	1	positive	train	ES	O Castro/Castro de Nemeño	Ponteceso	Cores (San Martiño)	generic_castro_hint		0.47876012	0.13181435	4.96138609	0.00000000	0.00000000	0.50101209	0.11484769	0.12766543	0.26924646	0.28130060	0.31588122	0.30350947	0.24881953	1.21979763	0.96083417	0.08767868	0.12504728	0.11987124	1.04318004	0.61644393	0.47110587	0.41742906	0.19901487	0.18646112	0.58333333	0.71109967	0.16666667	20.00000000	15.21184921	8.98042870	8.70196533	1.03200005	1.46658289	0.79112917	1.85378437	0.86929941	0.00812524	0.86117417	0.49189451	0.38565189	1.27548841	0.80555556	0.69953401	1.32733234	2.46849598	1.81794650	2.46849598		ok
train	wl-tile-v1-10438	wl-pos-pos-es-pba-24899	pos-es-pba-24899	1	positive	train	ES	O Castro/Castro de Oleiros	Toques	San Martiño de Oleiros (San Martiño)	generic_castro_hint		0.41114083	0.11348385	4.83754483	0.00000000	0.00000000	0.43282422	0.14676830	0.11404677	0.30050361	0.26522353	0.33428517	0.34561831	0.29180971	1.18439619	1.03390260	0.09276837	0.12892117	0.11149852	1.15625899	0.35595378	0.40007043	0.40848684	-0.05253306	-0.05094159	0.44444444	0.73860952	0.11111111	20.00000000	4.13085938	7.80557203	8.90453720	0.87658369	0.63191444	0.60643083	1.04202228	0.49413595	0.02408235	0.47005360	0.31024700	0.25545600	1.21448313	0.25000000	0.60780215	-0.17114379	0.29848400	-0.25662373	0.29848400		ok
train	wl-tile-v1-10269	wl-pos-pos-es-pba-15919	pos-es-pba-15919	1	positive	train	ES	O Castro/Castro de Pardiñas	Ordes	Barbeiros (Santa María)	generic_castro_hint		0.32965830	0.07990263	4.28498080	0.00000000	0.00000000	0.35227501	0.13157903	0.08211323	0.26756480	0.17229703	0.28843972	0.28212348	0.27431279	1.02847363	0.97810203	0.06324841	0.06563678	0.07301619	0.89893457	0.31937489	0.31800747	0.31844527	0.00092962	0.00463727	0.33333333	0.83153046	0.14285714	20.00000000	12.24810791	10.53498745	11.32174492	0.93050917	1.88679421	1.30865133	1.44178527	1.74209285	-0.25667170	1.99876454	0.32341889	0.25553906	1.26563386	0.52777778	0.53492867	1.12300409	1.37318003	1.16140051	1.37318003		ok
train	wl-tile-v1-10233	wl-pos-pos-es-pba-15373	pos-es-pba-15373	1	positive	train	ES	O Castro/Castro de Pereira	Ordes	Pereira (Santaia)	generic_castro_hint		0.44793743	0.12809040	4.91682348	0.00000000	0.00000000	0.46997514	0.13622123	0.12434842	0.22564976	0.20437506	0.26364782	0.18734841	0.22637013	0.82761985	0.71060101	0.13805695	0.11950078	0.13232817	0.90306381	0.48400679	0.46027604	0.44802204	0.03598475	0.03312415	0.25000000	0.64343022	0.05555556	20.00000000	5.10223389	3.84667206	3.62880325	1.06003875	0.40208337	0.45944551	0.87514920	0.47214147	0.08171331	0.39042816	0.49483743	0.51258606	0.96537435	0.16666667	0.72402586	-0.01135994	-0.17220875	-0.04412332	-0.01135994		ok
train	wl-tile-v1-10234	wl-pos-pos-es-pba-15374	pos-es-pba-15374	1	positive	train	ES	O Castro/Castro de Poulo	Ordes	Poulo (San Xulián)	generic_castro_hint		0.53259909	0.09396242	4.48118922	0.00000000	0.00000000	0.55159122	0.12863532	0.08719936	0.21592681	0.24012466	0.27101147	0.17234340	0.21039714	0.81913378	0.63592660	0.09197856	0.07535934	0.08278836	0.91026494	0.44797301	0.52871931	0.55289626	-0.10492325	-0.09725219	0.30555556	0.57958075	0.05000000	20.00000000	5.35604858	3.95013690	3.98042130	0.99239166	0.43585646	0.40497905	1.07624447	0.54442716	0.12627825	0.41814891	0.49597147	0.50995088	0.97258676	0.33333333	0.70534983	0.09196718	0.24556059	0.23930662	0.24556059		ok
train	wl-tile-v1-10235	wl-pos-pos-es-pba-15375	pos-es-pba-15375	1	positive	train	ES	O Castro/Castro de Pumariño	Ordes	Parada (Santa Mariña)	coastal_promontory_hint		0.46903890	0.12116779	4.86208653	0.00000000	0.00000000	0.49018267	0.13249135	0.11787729	0.25689402	0.24895664	0.28011271	0.22357643	0.27583531	0.81054318	0.79816594	0.11041317	0.10234042	0.12845778	0.79668519	0.42282903	0.44754171	0.49847832	-0.07564929	-0.06470448	0.30555556	0.65097645	0.07142857	20.00000000	5.33389282	5.95536947	7.24039888	0.82251953	0.87810612	1.33320856	0.65864122	0.25174394	-0.21146975	0.46321370	0.31412518	0.33599803	0.93490186	0.25000000	0.51834100	-0.15501286	-0.75573908	-0.13746365	-0.13746365		ok
train	wl-tile-v1-10507	wl-pos-pos-es-pba-25585	pos-es-pba-25585	1	positive	train	ES	O Castro/Castro de Salto	Vimianzo	Salto (Santa María)	hilltop_hint		0.44323865	0.16835666	5.10509799	0.00000000	0.00000000	0.45674288	0.07144353	0.16359054	0.29113749	0.28119546	0.27501309	0.30975264	0.27783036	1.11489846	1.12631964	0.07786963	0.15958682	0.16309044	0.97851731	0.26972628	0.37236527	0.45070207	-0.18097579	-0.17812932	0.50000000	0.66074520	0.16666667	20.00000000	15.73617554	11.17546558	8.94638157	1.24916040	1.55207264	1.16857123	1.32817975	2.59170914	-0.06489381	2.65660295	0.28573909	0.25187436	1.13445091	0.44444444	0.56046206	1.81389351	1.33925347	0.69879540	1.81389351		ok
train	wl-tile-v1-10354	wl-pos-pos-es-pba-20700	pos-es-pba-20700	1	positive	train	ES	O Castro/Castro de Samoedo/Agra das Arcas	Sada	Osedo (San Xián)	generic_castro_hint		0.34744328	0.12988164	4.97680841	0.00000000	0.00000000	0.37039664	0.12205533	0.13272205	0.35859194	0.26567158	0.38504532	0.38751036	0.34555277	1.12142165	1.00640195	0.09535611	0.12306620	0.12723505	0.96723503	0.26319695	0.31484482	0.36592492	-0.10272798	-0.10494810	0.47222222	0.80385452	1.00000000	20.00000000	10.19512177	6.67396069	6.29368210	1.06042227	0.66882992	0.65870732	1.01536737	0.54269856	0.13352220	0.40917636	0.43403086	0.30913135	1.40403377	0.38888889	0.72171893	0.52137876	0.95872468	0.36380530	0.95872468		ok
train	wl-tile-v1-10355	wl-pos-pos-es-pba-20701	pos-es-pba-20701	1	positive	train	ES	O Castro/Castro de Veigue	Sada	Veigue (Santa Comba)	generic_castro_hint		0.47041607	0.15029405	5.21531848	0.00000000	0.00008138	0.49027354	0.11077751	0.14777192	0.48711598	0.36757416	0.43457192	0.53704935	0.48041645	1.11788295	1.23581236	0.15670711	0.15081924	0.15100196	0.99878996	0.43184936	0.47172031	0.47703433	-0.04518497	-0.04401863	0.41666667	0.79837684	0.16666667	20.00000000	-5.72933197	8.79560852	7.79629612	1.12817784	1.08852184	0.95294386	1.14227278	-0.20046069	0.00471390	-0.20517459	0.39705229	0.34530756	1.14985113	0.44444444	0.62959571	-0.55610857	0.92530407	0.68098726	0.92530407		ok
train	wl-tile-v1-10236	wl-pos-pos-es-pba-15376	pos-es-pba-15376	1	positive	train	ES	O Castro/Castro de Vilamaior	Ordes	Vilamaior (Santiago)	generic_castro_hint		0.54057211	0.13155083	4.75632624	0.00000000	0.00000000	0.55669510	0.11294925	0.12369338	0.23043977	0.29886636	0.07269777	0.29508522	0.22389995	1.31793342	4.05906821	0.04520163	0.13515292	0.14462586	0.93450040	0.64628404	0.53395778	0.53481287	0.11147118	0.09934044	0.72222222	0.66484158	0.10000000	20.00000000	3.87893677	2.96768475	3.40414786	0.87178491	0.48796695	0.41399619	1.17867499	0.35356581	0.02431194	0.32925387	0.38338706	0.37160149	1.03171561	0.36111111	0.70143870	-0.13412717	0.35543980	-0.10055696	0.35543980		ok
train	wl-tile-v1-11214	wl-pos-pos-es-pba-47053	pos-es-pba-47053	1	positive	train	ES	O Castro/Castro do Couto	Cartelle	O Mundil (Santa María)	hilltop_hint		0.34264469	0.10067602	4.63875457	0.00000000	0.00000000	0.35307384	0.03891443	0.10070132	0.31901136	0.23066777	0.29779258	0.30073291	0.34202042	0.87928349	1.00987374	0.06028834	0.06975385	0.10179737	0.68522248	0.29117465	0.30205047	0.35169506	-0.06052041	-0.06255123	0.08333333	0.84838364	0.05000000	20.00000000	29.46350098	17.87735176	14.44095993	1.23796145	2.36950779	2.90509033	0.81563997	2.29588342	-1.61740780	3.91329122	0.23310068	0.27188331	0.85735562	0.30555556	0.55680106	2.93255642	-0.01212285	1.09474961	2.93255642		ok
train	wl-tile-v1-11306	wl-pos-pos-es-pba-56767	pos-es-pba-56767	1	positive	train	ES	O Castro/Chao do Castro	Rubiá	Pardollán (Santo Estevo)	generic_castro_hint		0.50674921	0.11776479	4.91304878	0.00000000	0.00000000	0.51471543	0.04936619	0.11263722	0.25788754	0.21392632	0.31562111	0.30575207	0.24807663	1.23249040	0.96873137	0.08335497	0.10625396	0.11204927	0.94827893	0.40955755	0.48539832	0.51752377	-0.10796621	-0.10188699	0.61111111	0.73010589	0.12500000	20.00000000	-10.61138916	22.89429283	21.98669624	1.04127935	2.56179929	2.56740379	0.99781705	0.64240801	0.26713631	0.37527171	0.35469246	0.33695897	1.05262802	0.36111111	0.57461684	-0.85965903	0.34922127	1.89572086	1.89572086		ok
train	wl-tile-v1-11270	wl-pos-pos-es-pba-52321	pos-es-pba-52321	1	positive	train	ES	O Castro/Corisco	Muíños	Muíños (San Pedro)	generic_castro_hint		0.28829020	0.08917771	4.45336389	0.00000000	0.00000000	0.30234417	0.06275744	0.09187327	0.30081961	0.20503049	0.32748115	0.30582997	0.31031725	0.98553971	0.93388573	0.07444452	0.08316765	0.09651060	0.86174630	0.25178498	0.28743911	0.29479837	-0.04301339	-0.04544237	0.25000000	0.76592741	0.11111111	20.00000000	-3.09106445	23.71831131	27.35722923	0.86698514	5.06334782	3.64018703	1.39095815	3.86234713	-1.19242465	5.05477178	0.45736235	0.34763330	1.31564597	0.58333333	0.68190778	1.06026180	1.35466963	4.32402493	4.32402493		ok
train	wl-tile-v1-11357	wl-pos-pos-es-pba-65776	pos-es-pba-65776	1	positive	train	ES	O Castro/Monte de Castro de Val	Agolada	As Trabancas (San Mamede)	hilltop_hint		0.39740780	0.12243573	4.83807768	0.00000000	0.00000000	0.41412079	0.13270527	0.12383924	0.26743892	0.24707441	0.32328078	0.29919487	0.27040884	1.10645374	0.92549539	0.06712084	0.13399111	0.11786322	1.13683560	0.27596578	0.38686419	0.40262341	-0.12665763	-0.12939405	0.47222222	0.73966285	0.09090909	20.00000000	13.29260254	6.92653561	6.60218716	1.04912742	1.23683751	0.95950854	1.28903231	2.12586641	-0.23268293	2.35854934	0.31876829	0.29174346	1.09263219	0.52777778	0.65040828	1.42730533	1.05043905	0.57841150	1.42730533		ok
train	wl-tile-v1-10810	wl-pos-pos-es-pba-34925	pos-es-pba-34925	1	positive	train	ES	O Castro/Nabal do Castro/As Míllaras/Fondevila	Monterroso	Novelúa (San Cristovo)	coastal_promontory_hint		0.41461453	0.15619415	5.08084508	0.00000000	0.00000000	0.42775640	0.09471210	0.15074338	0.31220245	0.29757765	0.39578292	0.36333820	0.28299838	1.28388791	0.91802396	0.15092072	0.16046715	0.15505837	1.03488221	0.35700768	0.47818425	0.42947158	-0.07246390	-0.06952676	0.80555556	0.75708416	0.25000000	20.00000000	8.48028564	6.02098703	6.03617144	0.99748443	1.18189263	0.96311313	1.22715868	1.25626945	-0.20956933	1.46583879	0.28951612	0.26913604	1.07572408	0.41666667	0.59240963	0.69174696	0.72955062	0.24163436	0.72955062		ok
train	wl-tile-v1-11675	wl-pos-pos-es-pba-74891	pos-es-pba-74891	1	positive	train	ES	O Castro/O Ario	Vila de Cruces	Larazo (San Xoán)	valley_or_river_edge_hint		0.45429754	0.14512116	4.95351736	0.00000000	0.00000000	0.46851143	0.10919821	0.14283951	0.28616968	0.27343577	0.26524657	0.23698281	0.30301899	0.78207247	0.89344344	0.11095810	0.14746469	0.15031624	0.98102969	0.48918980	0.48659259	0.43667138	0.05251843	0.05223793	0.16666667	0.61997037	0.05882353	20.00000000	15.15655518	7.04145479	9.41803455	0.74765650	0.69180161	0.84234899	0.82127671	1.09951019	0.61166394	0.48784626	0.22510202	0.26734143	0.84200200	0.19444444	0.52412316	0.34647460	-0.82342530	-0.61654312	0.34647460		ok
train	wl-tile-v1-11110	wl-pos-pos-es-pba-30510	pos-es-pba-30510	1	positive	train	ES	O Castro/O Castro Ramil	Xermade	Momán (San Mamede)	generic_castro_hint		0.39311531	0.12338454	4.88173534	0.00000000	0.00000000	0.41735125	0.16515929	0.12989944	0.30320224	0.27176481	0.36630574	0.30317327	0.27613792	1.09790526	0.82765090	0.11087351	0.12788510	0.11363877	1.12536504	0.30331236	0.40301579	0.39890653	-0.09559417	-0.10651127	0.58333333	0.72197110	0.05882353	20.00000000	-5.19561768	11.46796036	12.53965759	0.91453537	2.49116158	1.45961285	1.70672764	1.20689809	-0.31586218	1.52276027	0.23521797	0.21495719	1.09425496	0.61111111	0.59156438	-0.07414588	1.58713085	1.43202522	1.58713085		ok
train	wl-tile-v1-10228	wl-pos-pos-es-pba-17005	pos-es-pba-17005	1	positive	train	ES	O Castro/O Castro de Bermas de Arriba	O Pino	Castrofeito (Santa María)	generic_castro_hint		0.36688167	0.11563989	4.77820330	0.00000000	0.00000000	0.38407812	0.10995308	0.11393134	0.21672603	0.19515570	0.20658034	0.20214123	0.21942556	0.92122917	0.97851143	0.08493786	0.11410544	0.11604846	0.98325681	0.37948310	0.38991427	0.35655305	0.02293006	0.02688769	0.25000000	0.73030266	0.05000000	20.00000000	7.03967285	6.60546207	7.57407522	0.87211466	0.56160003	0.65869254	0.85259813	0.55347347	0.16689391	0.38657956	0.40969646	0.35846648	1.14291429	0.22222222	0.65184364	-0.04151558	-0.12681092	-0.04795201	-0.04151558		ok
train	wl-tile-v1-10229	wl-pos-pos-es-pba-17006	pos-es-pba-17006	1	positive	train	ES	O Castro/O Castro de Castriños	O Pino	Gonzar (Santa María)	generic_castro_hint		0.29171661	0.08414218	4.32881430	0.00000000	0.00000000	0.31232557	0.13411671	0.08551206	0.32374164	0.21046706	0.32100010	0.30061361	0.33486721	0.89770991	0.93649071	0.06755612	0.06812282	0.09060257	0.75188617	0.28375024	0.27304596	0.29462701	-0.01087677	-0.01022756	0.08333333	0.88017977	0.05263158	20.00000000	9.40350342	5.25799990	4.03893328	1.30182886	0.63400960	0.45686370	1.38774343	1.14671934	0.03923253	1.10748680	0.31721163	0.29583347	1.07226417	0.58333333	0.68561382	1.12164916	1.57388355	0.18822775	1.57388355		ok
train	wl-tile-v1-10230	wl-pos-pos-es-pba-17007	pos-es-pba-17007	1	positive	train	ES	O Castro/O Castro de Ombre	O Pino	Pastor (San Lourenzo)	generic_castro_hint		0.36355397	0.13251157	4.89723650	0.00000000	0.00000000	0.38669360	0.14762668	0.13262804	0.24915235	0.24355590	0.27967012	0.23184529	0.25957865	0.89316010	0.82899557	0.08938986	0.11546940	0.14686291	0.78623934	0.29096520	0.35229620	0.38985351	-0.09888831	-0.09664467	0.33333333	0.60810049	0.05263158	20.00000000	9.07489014	10.24664974	7.84495783	1.30614466	1.05666196	0.75903738	1.39210795	0.86934274	-0.02031384	0.88965658	0.23643510	0.25627419	0.92258646	0.38888889	0.49084882	0.86190793	1.12682172	0.07552483	1.12682172		ok
train	wl-tile-v1-10231	wl-pos-pos-es-pba-17008	pos-es-pba-17008	1	positive	train	ES	O Castro/O Castro de San Migueliño	O Pino	Budiño (Santa María)	generic_castro_hint		0.35723138	0.12840110	4.78824537	0.00000000	0.00000000	0.37893075	0.14445797	0.12913708	0.25374782	0.21988095	0.32657647	0.23017706	0.25960568	0.88664109	0.70481826	0.09360400	0.12277896	0.13402447	0.91609360	0.32591084	0.35010183	0.36709961	-0.04118878	-0.04161802	0.27777778	0.70933511	0.07692308	20.00000000	28.26394653	15.10275269	9.38296413	1.60959292	1.41157842	1.38316488	1.02054241	2.40578723	-0.69597870	3.10176593	0.26449397	0.26211601	1.00907215	0.30555556	0.59978175	3.01001014	1.01735258	0.45222323	3.01001014		ok
train	wl-tile-v1-11199	wl-pos-pos-es-pba-47539	pos-es-pba-47539	1	positive	train	ES	O Castro/O Crato/A Torre/O Castro de Rubiás	Calvos de Randín	Randín (San Xoán)	generic_castro_hint		0.38483071	0.08121182	4.36112963	0.00000000	0.00000000	0.39523602	0.07174224	0.07704657	0.23280859	0.16426533	0.22913845	0.21087262	0.23152940	0.91078118	0.92028475	0.07355241	0.08412160	0.07973037	1.05507601	0.38812613	0.39556074	0.38250622	0.00561991	0.00291938	0.27777778	0.77160101	0.07142857	20.00000000	53.23577881	23.11732864	16.42957115	1.40705612	1.40278113	1.64201343	0.85430551	4.87748623	-0.99754763	5.87503386	0.27272364	0.28636104	0.95237692	0.25000000	0.64150234	5.17633778	0.34729693	0.66127673	5.17633778		ok
train	wl-tile-v1-10323	wl-pos-pos-es-pba-17031	pos-es-pba-17031	1	positive	train	ES	O Castro/O Curuto do Castro	Padrón	Carcacía (San Pedro)	generic_castro_hint		0.29980892	0.10195630	4.36918481	0.00000000	0.00000000	0.31404072	0.09277047	0.10248999	0.25530702	0.17960708	0.20969324	0.26198059	0.26126894	1.00272382	1.24935165	0.04177118	0.06034144	0.10479721	0.57579244	0.25849640	0.27284589	0.31006715	-0.05157074	-0.05307463	0.27777778	0.84778334	0.14285714	20.00000000	12.36952209	14.64129448	15.42803574	0.94900574	1.42795706	1.78246987	0.80111147	2.03703380	-0.25931326	2.29634705	0.33227605	0.31687915	1.04858916	0.36111111	0.62301320	1.08969177	-0.07086371	0.76358155	1.08969177		ok
train	wl-tile-v1-09887	wl-pos-pos-es-pba-13014	pos-es-pba-13014	1	positive	train	ES	O Castro/O Retorno	A Laracha	Lestón (San Martiño)	generic_castro_hint		0.50990117	0.13125835	5.05114970	0.00000000	0.00002713	0.52907211	0.10654500	0.12542666	0.28907835	0.27434713	0.36239845	0.29941481	0.28783706	1.04022330	0.82620336	0.11111983	0.10011677	0.13051002	0.76711941	0.52163553	0.56074947	0.50238079	0.01925474	0.02313626	0.41666667	0.65807793	0.20000000	20.00000000	6.45089722	5.77048349	6.00348520	0.96118893	0.67606759	0.81515914	0.82936884	0.79569858	0.32671922	0.46897936	0.29363659	0.32450536	0.90487439	0.16666667	0.58652367	-0.00827815	-0.46324716	-0.47846814	-0.00827815		ok
train	wl-tile-v1-09888	wl-pos-pos-es-pba-13015	pos-es-pba-13015	1	positive	train	ES	O Castro/Os Castros	A Laracha	Soandres (San Pedro)	generic_castro_hint		0.51545870	0.12518817	4.83222248	0.00000000	0.00000000	0.53326088	0.11443004	0.12189791	0.29542059	0.28473908	0.39639229	0.30106246	0.29228547	1.03002884	0.75950637	0.13455659	0.12481764	0.12748806	0.97905355	0.52032506	0.52992523	0.50190902	0.01841605	0.01142937	0.41666667	0.68277045	0.08333333	20.00000000	8.99171448	8.52929688	7.55828428	1.12846997	0.69517601	0.81116819	0.85700600	0.86025298	-0.14151515	1.00176813	0.30061978	0.33110076	0.90794047	0.16666667	0.59257380	0.49659566	-0.19220598	-0.34815777	0.49659566		ok
train	wl-tile-v1-10609	wl-pos-pos-es-pba-44639	pos-es-pba-44639	1	positive	train	ES	O Castro/Os Castros	Baralla	Pousada (Santiago)	generic_castro_hint		0.44090712	0.17042094	5.26182307	0.00000000	0.00000000	0.45722765	0.10745752	0.16956341	0.35167781	0.33189729	0.36149555	0.37951708	0.32404080	1.17120152	1.04985268	0.11485221	0.15722325	0.15833281	0.99299226	0.31894839	0.32104638	0.47028291	-0.15133452	-0.14584416	0.63888889	0.80494454	1.00000000	20.00000000	19.51589966	12.68047142	5.93906498	2.13509559	1.79553354	0.99678135	1.80133139	2.57260728	-0.12156724	2.69417452	0.29405957	0.24301505	1.21004676	0.83333333	0.69434067	3.37676051	3.81634605	1.53500506	3.81634605		ok
train	wl-tile-v1-11328	wl-pos-pos-es-pba-57578	pos-es-pba-57578	1	positive	train	ES	O Castro/Outeiro de Boamadre/Castro de Folgos	Taboadela	Torán (Santa María)	hilltop_hint		0.44054043	0.10365780	4.75173153	0.00000000	0.00000000	0.45181254	0.06173642	0.09986828	0.31214264	0.22390468	0.29970551	0.33215594	0.30849981	1.07668118	1.10827441	0.11085662	0.09659696	0.10448003	0.92454956	0.41763929	0.44975734	0.45417485	-0.03653556	-0.03620315	0.41666667	0.78457064	0.14285714	20.00000000	34.02618408	12.41963577	9.76809788	1.27144874	1.13680863	0.87414140	1.30048599	4.34289122	0.26372358	4.07916763	0.33997029	0.30606669	1.11077193	0.44444444	0.57164537	3.43626855	1.29326146	0.64179811	3.43626855		ok
