dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
train	wl-tile-v1-03431	wl-neg-neg-es-pba-7443	neg-es-pba-7443	0	hard_negative	train	ES	Túmulo do Chao das Embarradas 05	Coristanco	Ferreira (Santa María)		megalithic_mound	0.09086318	0.09072770	0.09079544	0.00824381	0.09082253	6731	6597	6722	6699	6746	7860
train	wl-tile-v1-03432	wl-neg-neg-es-pba-7444	neg-es-pba-7444	0	hard_negative	train	ES	Túmulo do Chao das Embarradas 06	Coristanco	Agualada (San Lourenzo)		megalithic_mound	0.63893944	0.67141377	0.65517661	0.42899274	0.64868174	1843	1991	1905	1897	1870	2474
train	wl-tile-v1-09469	wl-neg-neg-es-pba-75035	neg-es-pba-75035	0	hard_negative	train	ES	Túmulo do Monte das Cambas 1	Vila de Cruces	Cruces, As (Nosa Señora da Piedade)		megalithic_mound	0.19869629	0.14427909	0.17148769	0.02866772	0.18237113	4820	5606	5257	5251	5108	6064
train	wl-tile-v1-09470	wl-neg-neg-es-pba-75036	neg-es-pba-75036	0	hard_negative	train	ES	Túmulo do Monte das Cambas 2	Vila de Cruces	Cruces, As (Nosa Señora da Piedade)		megalithic_mound	0.13908466	0.08365974	0.11137220	0.01163579	0.12245718	5735	6769	6275	6316	6068	6998
train	wl-tile-v1-09471	wl-neg-neg-es-pba-75164	neg-es-pba-75164	0	hard_negative	train	ES	Túmulo do Monte das Cambas 3	Vila de Cruces	Cruces, As (Nosa Señora da Piedade)		megalithic_mound	0.22561270	0.18235032	0.20398151	0.04114055	0.21263399	4472	5052	4808	4776	4666	5711
train	wl-tile-v1-07340	wl-neg-neg-es-pba-58445	neg-es-pba-58445	0	hard_negative	train	ES	Val da Trapa	Rubiá	A Veiga de Cascallá (Santa Cruz)		mining_or_quarry	0.68516706	0.94178640	0.81347673	0.64528102	0.76215286	1677	858	1317	1353	1463	385
train	wl-tile-v1-06186	wl-neg-neg-es-pba-38948	neg-es-pba-38948	0	hard_negative	train	ES	Vedro da Campela/Madorra da Campela	Pol	Carazo (San Pedro)		megalithic_mound	0.48456437	0.41445293	0.44950865	0.20082912	0.46353094	2539	3135	2825	2814	2709	2879
train	wl-tile-v1-06768	wl-neg-neg-es-pba-56863	neg-es-pba-56863	0	hard_negative	train	ES	Vía Nova	A Rúa	A Rúa de Valdeorras (Santo Estevo)		roman_built_context	0.72340652	0.84208249	0.78274451	0.60916797	0.75900931	1543	1348	1430	1435	1473	1513
train	wl-tile-v1-06266	wl-neg-neg-es-pba-41704	neg-es-pba-41704	0	hard_negative	train	ES	Xacemento das Modorras	Sarria	Cesar (San Salvador)		megalithic_mound	0.44892419	0.55389536	0.50140978	0.24865703	0.48041554	2733	2478	2572	2562	2616	3633
train	wl-tile-v1-06261	wl-neg-neg-es-pba-40409	neg-es-pba-40409	0	hard_negative	train	ES	Xacemento de Fincas de Caneiro	Ribeira de Piquín	Navallos (San Pedro)		roman_built_context	0.21177561	0.50838083	0.36007822	0.10766266	0.30075718	4640	2681	3357	3529	3739	2962
train	wl-tile-v1-06751	wl-neg-neg-es-pba-50431	neg-es-pba-50431	0	hard_negative	train	ES	Xacemento romano das Muradellas	A Gudiña	O Tameirón (Santa María)		roman_built_context	0.13564358	0.12662162	0.13113260	0.01717541	0.13293699	5793	5920	5892	5853	5858	5080
train	wl-tile-v1-07979	wl-neg-neg-es-pba-78641	neg-es-pba-78641	0	hard_negative	train	ES	Zacoteiras/Mámoa das Zacoteiras 1	Cerdedo-Cotobade	Caroi (Santiago)		megalithic_mound	0.05759105	0.07998257	0.06878681	0.00460628	0.06430851	7552	6851	7231	7230	7357	7415
train	wl-tile-v1-07980	wl-neg-neg-es-pba-78732	neg-es-pba-78732	0	hard_negative	train	ES	Zacoteiras/Mámoa das Zacoteiras 2	Cerdedo-Cotobade	Caroi (Santiago)		megalithic_mound	0.03723318	0.04440510	0.04081914	0.00165334	0.03938476	8078	7740	7945	7928	8008	7677
train	wl-tile-v1-04601	wl-neg-neg-es-pba-25318	neg-es-pba-25318	0	hard_negative	train	ES	Zarrapa/Mámoa de Pormiguén	Tordoia	A Vila de Abade (San Cibrán)		megalithic_mound	0.08159259	0.04975954	0.06567606	0.00406001	0.07204267	6945	7600	7289	7312	7179	7999
train	wl-tile-v1-04280	wl-neg-neg-es-pba-20198	neg-es-pba-20198	0	hard_negative	train	ES	Ámbito da muralla medieval e as súas sete portas (Porta da Mámoa)	Santiago de Compostela	Santiago de Compostela		megalithic_mound	0.59959392	0.74264575	0.67111983	0.44528588	0.64250947	2000	1737	1856	1861	1908	2671
train	wl-tile-v1-10378	wl-pos-pos-es-pba-20474	pos-es-pba-20474	1	positive	train	ES	A Ameixeira/Castro de Caselas/O Terreo	Santa Comba	Santa Comba (San Pedro)	generic_castro_hint		0.66555148	0.53114336	0.59834742	0.35350325	0.62522904	1737	2581	2143	2145	1978	2341
train	wl-tile-v1-11164	wl-pos-pos-es-pba-57575	pos-es-pba-57575	1	positive	train	ES	A Canda/Castro da Canda	A Veiga	Valdín (Santa María)	generic_castro_hint		0.98168051	0.99768715	0.98968383	0.97941003	0.98648250	265	138	235	235	248	114
train	wl-tile-v1-10719	wl-pos-pos-es-pba-31040	pos-es-pba-31040	1	positive	train	ES	A Castronela	Friol	Vilafiz (Santa María)	generic_castro_hint		0.87806289	0.92064869	0.89935579	0.80838745	0.89083863	954	1004	968	964	957	1306
train	wl-tile-v1-10720	wl-pos-pos-es-pba-31041	pos-es-pba-31041	1	positive	train	ES	A Castronela/O Castro	Friol	Ousá (San Xiao)	generic_castro_hint		0.72705325	0.74567547	0.73636436	0.54214577	0.73263992	1525	1725	1607	1597	1567	2053
train	wl-tile-v1-10814	wl-pos-pos-es-pba-35202	pos-es-pba-35202	1	positive	train	ES	A Castronera/O Castelo/As Lagoas/A Castronera	Monterroso	Fufín (San Martiño)	generic_castro_hint		0.42678123	0.37233639	0.39955881	0.15890618	0.41044778	2858	3386	3117	3093	2999	3773
train	wl-tile-v1-11243	wl-pos-pos-es-pba-51629	pos-es-pba-51629	1	positive	train	ES	A Cidadella/Castro da Cidadella	Laza	Carraxo (San Bieito)	generic_castro_hint		0.89812815	0.95085137	0.92448976	0.85398638	0.91394512	860	791	816	817	836	596
train	wl-tile-v1-11307	wl-pos-pos-es-pba-56891	pos-es-pba-56891	1	positive	train	ES	A Cogola/A Ciuda	Rubiá	O Robledo da Lastra (Nosa Señora da Concepción)	generic_castro_hint		0.97014987	0.99550174	0.98282580	0.96578588	0.97775543	397	220	339	341	359	619
train	wl-tile-v1-11131	wl-pos-pos-es-pba-50548	pos-es-pba-50548	1	positive	train	ES	A Corbiza	A Gudiña	O Tameirón (Santa María)	generic_castro_hint		0.12917778	0.15687741	0.14302759	0.02026508	0.13748767	5905	5413	5685	5660	5789	6722
train	wl-tile-v1-11244	wl-pos-pos-es-pba-51630	pos-es-pba-51630	1	positive	train	ES	A Coroa/O Castro	Laza	O Castro de Laza (San Pedro)	croa_top_ring_hint		0.95480558	0.99486605	0.97483581	0.94990365	0.96682372	536	240	430	432	478	29
train	wl-tile-v1-10206	wl-pos-pos-es-pba-13980	pos-es-pba-13980	1	positive	train	ES	A Croa	Muxía	Nemiña (San Cristovo)	croa_top_ring_hint		0.57434813	0.59858433	0.58646623	0.34379579	0.58161899	2105	2297	2188	2174	2141	2087
train	wl-tile-v1-10270	wl-pos-pos-es-pba-15531	pos-es-pba-15531	1	positive	train	ES	A Croa	Ortigueira	Ladrido (Santalla)	croa_top_ring_hint		0.84122848	0.90413632	0.87268240	0.76058522	0.86010083	1119	1079	1090	1093	1096	432
train	wl-tile-v1-10581	wl-pos-pos-es-pba-42578	pos-es-pba-42578	1	positive	train	ES	A Croa	Baralla	Covas (Santiago)	croa_top_ring_hint		0.97801566	0.99284251	0.98542909	0.97101553	0.98246372	309	293	297	297	302	530
train	wl-tile-v1-10664	wl-pos-pos-es-pba-27967	pos-es-pba-27967	1	positive	train	ES	A Croa	Castroverde	Serés (San Pedro)	croa_top_ring_hint		0.69221757	0.68757944	0.68989851	0.47595457	0.69082613	1660	1928	1773	1760	1711	2218
train	wl-tile-v1-10755	wl-pos-pos-es-pba-31342	pos-es-pba-31342	1	positive	train	ES	A Croa	Láncara	Carracedo (San Vicente)	croa_top_ring_hint		0.99739973	0.99917950	0.99828962	0.99658136	0.99793366	60	70	59	59	59	154
train	wl-tile-v1-10756	wl-pos-pos-es-pba-31370	pos-es-pba-31370	1	positive	train	ES	A Croa	Láncara	Láncara (San Pedro)	croa_top_ring_hint		0.86471467	0.88419930	0.87445699	0.76458011	0.87056006	1024	1168	1082	1080	1062	1092
train	wl-tile-v1-11347	wl-pos-pos-es-pba-60421	pos-es-pba-60421	1	positive	train	ES	A Croa	Vilariño de Conso	Sabuguido (Santa María)	croa_top_ring_hint		0.98091219	0.99530364	0.98810792	0.97630547	0.98522963	279	224	254	254	267	258
train	wl-tile-v1-10380	wl-pos-pos-es-pba-20110	pos-es-pba-20110	1	positive	train	ES	A Croa das Paradelas	Santiago de Compostela	Nemenzo (Santa Cristina)	croa_top_ring_hint		0.94784987	0.94640254	0.94712620	0.89704752	0.94741567	576	825	678	678	638	843
train	wl-tile-v1-11578	wl-pos-pos-es-pba-76906	pos-es-pba-76906	1	positive	train	ES	A Croa de Barxiela	Ponteareas	Ribadetea (San Xurxo)	croa_top_ring_hint		0.13821438	0.15775341	0.14798389	0.02180379	0.14407609	5750	5397	5602	5567	5668	3748
train	wl-tile-v1-11043	wl-pos-pos-es-pba-41086	pos-es-pba-41086	1	positive	train	ES	A Croa de Castrillos	Taboada	San Xián de Önsua (San Xián)	croa_top_ring_hint		0.89450771	0.95648932	0.92549851	0.85558707	0.91310219	876	755	808	808	842	1209
train	wl-tile-v1-11673	wl-pos-pos-es-pba-74606	pos-es-pba-74606	1	positive	train	ES	A Croa de Castromouzo	Vila de Cruces	Gres (Santiago)	croa_top_ring_hint		0.88296247	0.94795755	0.91546001	0.83701094	0.90246099	934	815	873	875	899	545
train	wl-tile-v1-10665	wl-pos-pos-es-pba-27968	pos-es-pba-27968	1	positive	train	ES	A Croa de Mouriz	Castroverde	Barredo (San Xoán)	croa_top_ring_hint		0.69987663	0.66783267	0.68385465	0.46740048	0.69026344	1627	2003	1803	1786	1713	2175
train	wl-tile-v1-11063	wl-pos-pos-es-pba-43239	pos-es-pba-43239	1	positive	train	ES	A Croa de Muruxás	Vilalba	Lanzós (San Martiño)	croa_top_ring_hint		0.21747068	0.18641892	0.20194480	0.04054065	0.20815515	4572	5018	4835	4799	4721	5814
train	wl-tile-v1-10886	wl-pos-pos-es-pba-37125	pos-es-pba-37125	1	positive	train	ES	A Croa de San Martiño/Croa do Castro	O Páramo	A Torre (San Martiño)	coastal_promontory_hint		0.90183287	0.89666295	0.89924791	0.80864012	0.90028190	842	1114	970	961	911	1162
train	wl-tile-v1-10666	wl-pos-pos-es-pba-27969	pos-es-pba-27969	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.79424521	0.85360895	0.82392708	0.67797482	0.81205433	1287	1299	1284	1283	1289	1221
train	wl-tile-v1-10667	wl-pos-pos-es-pba-27970	pos-es-pba-27970	1	positive	train	ES	A Croa de Souto de Torres	Castroverde	Souto de Torres (San Tomé)	croa_top_ring_hint		0.79521524	0.85995427	0.82758476	0.68384874	0.81463695	1282	1266	1273	1275	1273	1151
train	wl-tile-v1-10668	wl-pos-pos-es-pba-27971	pos-es-pba-27971	1	positive	train	ES	A Croa de Soutomerille	Castroverde	Soutomerille (San Salvador)	croa_top_ring_hint		0.88149276	0.92365467	0.90257371	0.81419490	0.89414133	939	987	947	945	937	979
train	wl-tile-v1-10844	wl-pos-pos-es-pba-29622	pos-es-pba-29622	1	positive	train	ES	A Croa de Vilanova	O Corgo	O Alto (Santalla)	croa_top_ring_hint		0.99234567	0.99557816	0.99396192	0.98795768	0.99331542	145	218	157	157	150	299
train	wl-tile-v1-10669	wl-pos-pos-es-pba-27972	pos-es-pba-27972	1	positive	train	ES	A Croa de Xivil	Castroverde	Bolaño (Santa Baia)	croa_top_ring_hint		0.84467152	0.92282897	0.88375024	0.77948735	0.86811875	1108	991	1047	1048	1073	648
train	wl-tile-v1-11044	wl-pos-pos-es-pba-41087	pos-es-pba-41087	1	positive	train	ES	A Croa de Xián/Castro de Xián	Taboada	Xián (Santa María)	croa_top_ring_hint		0.94229684	0.95637292	0.94933488	0.90118718	0.94651967	621	757	660	657	646	897
train	wl-tile-v1-09890	wl-pos-pos-es-pba-17047	pos-es-pba-17047	1	positive	train	ES	A Croa do Castro/A Croa de Posmarcos	A Pobra do Caramiñal	Posmarcos (Santo Isidro)	coastal_promontory_hint		0.77824355	0.85426862	0.81625609	0.66482905	0.80105107	1341	1295	1309	1307	1320	1368
train	wl-tile-v1-10670	wl-pos-pos-es-pba-27973	pos-es-pba-27973	1	positive	train	ES	A Croa dos Mouros	Castroverde	Montecubeiro (San Cibrao)	croa_top_ring_hint		0.97181270	0.99111182	0.98146226	0.96317506	0.97760244	380	320	356	356	363	607
train	wl-tile-v1-11100	wl-pos-pos-es-pba-43437	pos-es-pba-43437	1	positive	train	ES	A Croa/Castro da Forca	Viveiro	Landrove (San Xiao)	croa_top_ring_hint		0.96714279	0.98520645	0.97617462	0.95283532	0.97256189	426	420	413	413	418	185
train	wl-tile-v1-10455	wl-pos-pos-es-pba-25056	pos-es-pba-25056	1	positive	train	ES	A Croa/Castro de Bardaos	Tordoia	Bardaos (Santa María)	croa_top_ring_hint		0.96983600	0.98423742	0.97703671	0.95454888	0.97415643	399	436	403	403	402	625
train	wl-tile-v1-10757	wl-pos-pos-es-pba-31371	pos-es-pba-31371	1	positive	train	ES	A Croa/O Castro	Láncara	Ronfe (San Pedro)	croa_top_ring_hint		0.53507545	0.61009239	0.57258392	0.32644546	0.55758053	2275	2238	2238	2230	2249	3039
train	wl-tile-v1-10475	wl-pos-pos-es-pba-24587	pos-es-pba-24587	1	positive	train	ES	A Croela do Castro	Trazo	Castelo (Santa María)	generic_castro_hint		0.30436571	0.19520770	0.24978671	0.05941453	0.27161831	3646	4894	4246	4272	3993	4797
train	wl-tile-v1-10456	wl-pos-pos-es-pba-25083	pos-es-pba-25083	1	positive	train	ES	A Medorra de Castro	Tordoia	Gorgullos (Santaia)	generic_castro_hint		0.23037578	0.15067625	0.19052601	0.03471216	0.20646592	4414	5512	4994	5014	4744	5645
train	wl-tile-v1-10244	wl-pos-pos-es-pba-15436	pos-es-pba-15436	1	positive	train	ES	A Medorra do Gavián/Castro da Medorra do Gavión	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.56981650	0.50426497	0.53704074	0.28733850	0.55015104	2124	2691	2407	2402	2283	2830
train	wl-tile-v1-10245	wl-pos-pos-es-pba-15438	pos-es-pba-15438	1	positive	train	ES	A Medorra/A Medorra de Castro	Ordes	Leira (Santa María)	generic_castro_hint		0.52771430	0.47845102	0.50308266	0.25248545	0.51293532	2313	2807	2563	2545	2460	3092
train	wl-tile-v1-10246	wl-pos-pos-es-pba-15467	pos-es-pba-15467	1	positive	train	ES	A Medorra/Castro de Parada	Ordes	Parada (Santa Mariña)	generic_castro_hint		0.47952688	0.47199698	0.47576193	0.22633524	0.47726791	2564	2847	2697	2680	2635	3405
train	wl-tile-v1-10437	wl-pos-pos-es-pba-24889	pos-es-pba-24889	1	positive	train	ES	A Orela de Castro de Ares	Toques	A Capela (Santa María)	generic_castro_hint		0.61705211	0.57670835	0.59688023	0.35585910	0.60494898	1913	2379	2149	2134	2062	2586
train	wl-tile-v1-11320	wl-pos-pos-es-pba-56508	pos-es-pba-56508	1	positive	train	ES	A Pena dos Castros	San Xoán de Río	San Xoán de Río (San Xoán)	hilltop_hint		0.93710133	0.96317262	0.95013698	0.90259034	0.94492272	651	687	654	654	655	941
train	wl-tile-v1-09928	wl-pos-pos-es-pba-1956	pos-es-pba-1956	1	positive	train	ES	A Roda do Castro	Ares	Caamouco (San Vicente)	earthwork_or_wall_hint		0.98955298	0.99373284	0.99164291	0.98335130	0.99080694	188	271	204	204	191	62
train	wl-tile-v1-10220	wl-pos-pos-es-pba-16572	pos-es-pba-16572	1	positive	train	ES	A Roda do Castro	O Pino	Gonzar (Santa María)	generic_castro_hint		0.77984293	0.75988514	0.76986404	0.59259105	0.77385559	1335	1681	1482	1474	1421	1813
train	wl-tile-v1-10221	wl-pos-pos-es-pba-16573	pos-es-pba-16573	1	positive	train	ES	A Roda do Castro	O Pino	Pereira (San Miguel)	generic_castro_hint		0.32582512	0.32408984	0.32495748	0.10559661	0.32530453	3485	3680	3572	3549	3546	3245
train	wl-tile-v1-10537	wl-pos-pos-es-pba-38989	pos-es-pba-38989	1	positive	train	ES	A Roda do Castro	A Pobra do Brollón	Salcedo (San Xoán)	generic_castro_hint		0.81576428	0.87195682	0.84386055	0.71131123	0.83262204	1217	1226	1200	1198	1203	1629
train	wl-tile-v1-10860	wl-pos-pos-es-pba-32106	pos-es-pba-32106	1	positive	train	ES	A Roda do Castro	O Incio	A Cervela (San Cristovo)	generic_castro_hint		0.98975609	0.99589578	0.99282594	0.98569392	0.99159800	183	206	179	179	180	353
train	wl-tile-v1-10222	wl-pos-pos-es-pba-16574	pos-es-pba-16574	1	positive	train	ES	A Roda do Castro de Astrar	O Pino	Arca (Santaia)	generic_castro_hint		0.40349250	0.44680756	0.42515003	0.18028350	0.41648702	2979	2979	2963	2946	2961	3927
train	wl-tile-v1-10420	wl-pos-pos-es-pba-24204	pos-es-pba-24204	1	positive	train	ES	A Roda do Castro/Castro de Rairiz	Santiso	Santaia de Rairiz (Santaia)	generic_castro_hint		0.53508628	0.51130031	0.52319330	0.27358978	0.52795049	2274	2665	2463	2446	2393	3038
train	wl-tile-v1-10385	wl-pos-pos-es-pba-20170	pos-es-pba-20170	1	positive	train	ES	A Roda dos Mouros/Castro de Enfesta/Casto de Vilasuso	Santiago de Compostela	A Enfesta (San Cristovo)	generic_castro_hint		0.88414300	0.91521451	0.89967875	0.80918050	0.89346445	923	1035	964	958	943	1134
train	wl-tile-v1-10223	wl-pos-pos-es-pba-16575	pos-es-pba-16575	1	positive	train	ES	A Roda/Agra do Castro	O Pino	Ferreiros (San Breixo)	generic_castro_hint		0.82605614	0.81846259	0.82225936	0.67609605	0.82377807	1176	1469	1290	1289	1236	1576
train	wl-tile-v1-10282	wl-pos-pos-es-pba-17487	pos-es-pba-17487	1	positive	train	ES	A Torre do Castelo/O Castro	Outes	Outes (San Pedro)	generic_castro_hint		0.98232645	0.99400929	0.98816787	0.97644161	0.98583130	258	264	253	253	255	212
train	wl-tile-v1-11322	wl-pos-pos-es-pba-58393	pos-es-pba-58393	1	positive	train	ES	A Torre do Castro	Sandiás	Sandiás (Santo Estevo)	generic_castro_hint		0.98063316	0.99232105	0.98647711	0.97310293	0.98413953	285	297	279	279	282	286
train	wl-tile-v1-10247	wl-pos-pos-es-pba-15472	pos-es-pba-15472	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.99702192	0.99932920	0.99817556	0.99635311	0.99771410	64	66	62	62	64	165
train	wl-tile-v1-10248	wl-pos-pos-es-pba-15473	pos-es-pba-15473	1	positive	train	ES	A Torre/Castro da Torre	Ordes	Buscás (San Paio)	generic_castro_hint		0.65758296	0.73418688	0.69588492	0.48278878	0.68056414	1762	1760	1750	1741	1747	1923
train	wl-tile-v1-10249	wl-pos-pos-es-pba-15474	pos-es-pba-15474	1	positive	train	ES	A Torre/O Castro/A Torre de Moscoso	Ordes	Ardemil (San Pedro)	generic_castro_hint		0.81689484	0.81038643	0.81364063	0.66200049	0.81494232	1210	1492	1316	1315	1271	1620
train	wl-tile-v1-10271	wl-pos-pos-es-pba-15636	pos-es-pba-15636	1	positive	train	ES	A Volta dos Castros	Ortigueira	Mera de Abaixo (Santiago)	generic_castro_hint		0.99388962	0.99742915	0.99565938	0.99133448	0.99495148	110	144	120	120	113	11
train	wl-tile-v1-09884	wl-pos-pos-es-pba-11387	pos-es-pba-11387	1	positive	train	ES	Agra do Castro/Castro de Lestón/Os Castros	A Laracha	Lestón (San Martiño)	generic_castro_hint		0.77851562	0.80862602	0.79357082	0.62952799	0.78754874	1340	1496	1392	1390	1366	1819
train	wl-tile-v1-10845	wl-pos-pos-es-pba-29651	pos-es-pba-29651	1	positive	train	ES	Agra dos Castros	O Corgo	Arxemil (San Pedro)	generic_castro_hint		0.13865023	0.14388864	0.14126943	0.01995019	0.14022175	5747	5615	5713	5677	5745	3465
train	wl-tile-v1-11621	wl-pos-pos-es-pba-69983	pos-es-pba-69983	1	positive	train	ES	Agra dos Castros	Silleda	O Castro (San Mamede)	generic_castro_hint		0.07431059	0.04778236	0.06104647	0.00355074	0.06635212	7112	7649	7407	7411	7319	8095
train	wl-tile-v1-11499	wl-pos-pos-es-pba-65686	pos-es-pba-65686	1	positive	train	ES	Agro do Castro	Lalín	Santiso (San Román)	generic_castro_hint		0.17288376	0.11260818	0.14274597	0.01946813	0.15480109	5188	6153	5692	5699	5485	6431
train	wl-tile-v1-11665	wl-pos-pos-es-pba-73150	pos-es-pba-73150	1	positive	train	ES	Agro do Castro	Valga	Cordeiro (Santa Comba)	generic_castro_hint		0.09916856	0.08705053	0.09310954	0.00863268	0.09553315	6546	6687	6671	6645	6637	7724
train	wl-tile-v1-10152	wl-pos-pos-es-pba-12345	pos-es-pba-12345	1	positive	train	ES	Agro do Castro/Castro de Castrarón	Mazaricos	Os Vaos (San Tomé)	generic_castro_hint		0.01350546	0.00274984	0.00812765	0.00003714	0.01027877	8576	8636	8623	8629	8611	8639
train	wl-tile-v1-10861	wl-pos-pos-es-pba-32107	pos-es-pba-32107	1	positive	train	ES	Agro do Castro/Pena do Castro	O Incio	Eirexalba (Santo Estevo)	hilltop_hint		0.91339745	0.92238308	0.91789027	0.84250235	0.91609314	778	993	857	856	818	1089
train	wl-tile-v1-11334	wl-pos-pos-es-pba-58982	pos-es-pba-58982	1	positive	train	ES	Aira da Castro	Vilamartín de Valdeorras	Córgomo (Santa Comba)	generic_castro_hint		0.92206060	0.97754598	0.94980329	0.90135663	0.93870621	741	542	655	656	692	621
train	wl-tile-v1-10393	wl-pos-pos-es-pba-20197	pos-es-pba-20197	1	positive	train	ES	Alto da Croa/Alto do Castro	Santiago de Compostela	A Peregrina (Santa María)	croa_top_ring_hint		0.99118661	0.99465191	0.99291926	0.98588566	0.99222620	164	250	175	175	174	239
train	wl-tile-v1-11298	wl-pos-pos-es-pba-56643	pos-es-pba-56643	1	positive	train	ES	As Cabarquellas. Os Mouros. O Castro. As Murallas	Riós	Progo (San Miguel)	earthwork_or_wall_hint		0.98108636	0.99632330	0.98870483	0.97747920	0.98565744	276	193	245	245	259	180
train	wl-tile-v1-10311	wl-pos-pos-es-pba-27475	pos-es-pba-27475	1	positive	train	ES	As Casiñas de Coterras/Castro de Muruxeses	Oza-Cesuras	Rodeiro (Santa María)	generic_castro_hint		0.14462781	0.06688565	0.10575673	0.00967353	0.12130516	5643	7142	6404	6533	6087	6897
train	wl-tile-v1-10436	wl-pos-pos-es-pba-24300	pos-es-pba-24300	1	positive	train	ES	As Castronelas	Sobrado	Carelle (San Lourenzo)	generic_castro_hint		0.59777552	0.56091134	0.57934343	0.33529907	0.58671627	2008	2445	2217	2204	2128	2679
train	wl-tile-v1-10250	wl-pos-pos-es-pba-15505	pos-es-pba-15505	1	positive	train	ES	As Cenicas/Castro de Vilasuso	Ordes	Beán (Santa María)	generic_castro_hint		0.29845889	0.23463998	0.26654943	0.07003039	0.27931322	3695	4441	4070	4049	3917	4859
train	wl-tile-v1-10539	wl-pos-pos-es-pba-38688	pos-es-pba-38688	1	positive	train	ES	As Coroas/Fincas dos Castros e das Coroas/Castros de Xudán	A Pontenova	Xudán (Santa María Madanela)	croa_top_ring_hint		0.97159908	0.99596834	0.98378371	0.96768192	0.97890986	382	203	326	327	345	106
train	wl-tile-v1-10961	wl-pos-pos-es-pba-38902	pos-es-pba-38902	1	positive	train	ES	As Coroas/Os Castros/Monte das Croas/A Croa do Carballido	Pol	Valonga (Santa María)	croa_top_ring_hint		0.61551015	0.63414143	0.62482579	0.39032049	0.62109953	1926	2143	2038	2024	2001	2594
