bank_id	review_seed_id	control_set_id	review_role	country	province_or_district	municipality	name	typology	morphology_proxy	negative_type	review_priority	auto_review_status	auto_decision	training_use	proposed_radius_m	source	source_record_id	source_code
neg-pt-dgpc-114026	review-neg-0321		negative	PT	Viana do Castelo	Melgaço	Mamoa 14 do Cabeço das Quatro Fontes	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114026	40300
neg-es-pba-1438	review-neg-0326		negative	ES	A Coruña	A Baña	Mámoa das Brañas			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1438	GA15007039
neg-es-pba-32089	review-neg-0328	control-v1-0160	negative	ES	Lugo	Guitiriz	O Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	32089	GA27022090
neg-es-pba-30906	review-neg-0329		negative	ES	Lugo	A Fonsagrada	Medorra 2 dos Chaos	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30906	GA27018196
neg-es-pba-56337	review-neg-0333	control-v1-0147	negative	ES	Ourense	A Peroxa	Mámoa das Regas			megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56337	GA32059014
neg-es-pba-71331	review-neg-0337		negative	ES	Pontevedra	Redondela	Castelo de Rande	Castelo		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	71331	GA36045067
neg-es-pba-63230	review-neg-0338		negative	ES	Pontevedra	A Cañiza	Mámoa da Chan do Marco 5	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63230	GA36009065
neg-pt-dgpc-107655	review-neg-0343		negative	PT	Braga	Esposende	Monte da Cerca	Anta/Dólmen		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107655	3176
neg-pt-dgpc-106435	review-neg-0349		negative	PT	Porto	Lousada	Serra de Campelos 2	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106435	3226
neg-pt-dgpc-108554	review-neg-0352		negative	PT	Viana do Castelo	Valença	Forte do Tuído ou da Gandra	Fortificação		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108554	32349
neg-pt-dgpc-113978	review-neg-0353		negative	PT	Viana do Castelo	Melgaço	Mamoa 2 do Alto dos Piornais/ Rio Laboreiro	Anta/Dólmen		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	113978	40289
neg-es-pba-1439	review-neg-0358		negative	ES	A Coruña	A Baña	Mámoa das Chamiseiras	Mámoa/Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1439	GA15007026
neg-es-pba-31534	review-neg-0360	control-v1-0161	negative	ES	Lugo	Lugo	A Torre/Torre de Aez	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31534	GA27028162
neg-es-pba-30907	review-neg-0361		negative	ES	Lugo	A Fonsagrada	Medorra da Campa das Penas de Monterriu 6	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30907	GA27018005
neg-es-pba-56338	review-neg-0365		negative	ES	Ourense	A Peroxa	Mámoa do Monte de Couselo 1	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56338	GA32059001
neg-es-pba-70806	review-neg-0369		negative	ES	Pontevedra	Salceda de Caselas	Castelo de Coruxeiras	Castelo		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	70806	GA36049017
neg-es-pba-63231	review-neg-0370		negative	ES	Pontevedra	A Cañiza	Mámoa da Chan dos Bidueiros 1	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63231	GA36009003
neg-pt-dgpc-114669	review-neg-0374	control-v1-0116	negative	PT	Braga	Terras de Bouro	Mamoa I da Bouça do Fojo	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114669	42715
neg-pt-dgpc-106421	review-neg-0378		negative	PT	Porto	Lousada	Serra de Campelos 4	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106421	4393
neg-pt-dgpc-111040	review-neg-0381		negative	PT	Viana do Castelo	Valença	Fortificações da Praça de Valença do Minho	Fortificação		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	111040	32343
neg-pt-dgpc-113982	review-neg-0382		negative	PT	Viana do Castelo	Melgaço	Mamoa 3 da Lama do Brincadoiro	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	113982	40290
neg-es-pba-1440	review-neg-0387		negative	ES	A Coruña	A Baña	Mámoa de Barreiros 1			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1440	GA15007035
neg-es-pba-31615	review-neg-0389		negative	ES	Lugo	Lugo	Castelo de San Román	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	31615	GA27028163
neg-es-pba-30908	review-neg-0390		negative	ES	Lugo	A Fonsagrada	Medorra da Campa das Penas de Monterriu 7	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30908	GA27018006
neg-es-pba-56339	review-neg-0394		negative	ES	Ourense	A Peroxa	Mámoa do Monte de Couselo 2	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56339	GA32059010
neg-es-pba-70135	review-neg-0398		negative	ES	Pontevedra	Silleda	Castelo de Ferveda/Coto do Castelo	Castelo		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	70135	GA36052050
neg-es-pba-63232	review-neg-0399		negative	ES	Pontevedra	A Cañiza	Mámoa da Chan dos Bidueiros 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63232	GA36009030
neg-pt-dgpc-114678	review-neg-0403		negative	PT	Braga	Terras de Bouro	Mamoa I da Chã da Navia/ Nave	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114678	42723
neg-pt-dgpc-106419	review-neg-0407		negative	PT	Porto	Lousada	Serra de Campelos 5	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106419	4400
neg-pt-dgpc-111013	review-neg-0410		negative	PT	Viana do Castelo	Valença	Fortim do Verdoejo/ Forte da Gingleta	Fortificação		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	111013	32342
neg-pt-dgpc-113984	review-neg-0411		negative	PT	Viana do Castelo	Melgaço	Mamoa 4 da Lama do Bricadoiro	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	113984	40291
neg-es-pba-1441	review-neg-0416		negative	ES	A Coruña	A Baña	Mámoa de Barreiros 2			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1441	GA15007073
neg-es-pba-34394	review-neg-0418	control-v1-0162	negative	ES	Lugo	Mondoñedo	Castelo	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	34394	TO27030013
neg-es-pba-30909	review-neg-0419		negative	ES	Lugo	A Fonsagrada	Medorra da Campa do Searo	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30909	GA27034007
neg-es-pba-56340	review-neg-0423		negative	ES	Ourense	A Peroxa	Mámoa do Monte de Couselo 3	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56340	GA32059011
neg-es-pba-70318	review-neg-0427		negative	ES	Pontevedra	Tui	Castelo de Casas Novas	Castelo		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	70318	GA36055014
neg-es-pba-63265	review-neg-0428		negative	ES	Pontevedra	A Cañiza	Mámoa da Chan dos Bidueiros 3	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63265	GA36009031
neg-pt-dgpc-114661	review-neg-0432		negative	PT	Braga	Terras de Bouro	Mamoa I de Cimo de Carregadela	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114661	42708
neg-pt-dgpc-106413	review-neg-0436		negative	PT	Porto	Lousada	Serra de Campelos 7	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106413	4416
neg-pt-dgpc-113995	review-neg-0438		negative	PT	Viana do Castelo	Melgaço	Mamoa 5 Corga do Gato	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	113995	40268
neg-es-pba-1442	review-neg-0443		negative	ES	A Coruña	A Baña	Mámoa de Barreiros 3			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1442	GA15007075
neg-es-pba-34395	review-neg-0445		negative	ES	Lugo	Mondoñedo	Castelo da Recadeira	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	34395	TO27030003
neg-es-pba-30910	review-neg-0446		negative	ES	Lugo	A Fonsagrada	Medorra da Cruz da Graña 1	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30910	GA27018121
neg-es-pba-56341	review-neg-0450		negative	ES	Ourense	A Peroxa	Mámoa do Monte de Couselo 4	Túmulo/Mámoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	56341	GA32059012
neg-es-pba-74969	review-neg-0454		negative	ES	Pontevedra	Vilaboa	Castelo de Uveiras/O Castelo	Castelo		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	74969	GA36058022
neg-es-pba-63266	review-neg-0455		negative	ES	Pontevedra	A Cañiza	Mámoa da Uceira 1	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63266	GA36009005
neg-pt-dgpc-114673	review-neg-0459		negative	PT	Braga	Terras de Bouro	Mamoa I de Porta Cerdeiros	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114673	42719
neg-pt-dgpc-106420	review-neg-0462		negative	PT	Porto	Lousada	Serra de Campelos 8	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106420	4417
neg-pt-dgpc-114002	review-neg-0464		negative	PT	Viana do Castelo	Melgaço	Mamoa 6 de Vale das Antas	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114002	40292
neg-es-pba-1443	review-neg-0469		negative	ES	A Coruña	A Baña	Mámoa de Barreiros 4			megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1443	GA15007076
neg-es-pba-34396	review-neg-0471		negative	ES	Lugo	Mondoñedo	Castelo do Monte da Arca	Estruturas defensivas?		historic_fortification	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	100.0	Xunta PBA Catálogo. Elementos (xuño 2026)	34396	GA27030036
neg-es-pba-30911	review-neg-0472		negative	ES	Lugo	A Fonsagrada	Medorra da Cruz da Graña 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	30911	GA27018127
neg-es-pba-57591	review-neg-0476	control-v1-0106	negative	ES	Ourense	A Teixeira	Casa reitoral de Pedrafita			megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	57591	-
neg-es-pba-63267	review-neg-0480		negative	ES	Pontevedra	A Cañiza	Mámoa da Uceira 2	Túmulo		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	Xunta PBA Catálogo. Elementos (xuño 2026)	63267	GA36009035
neg-pt-dgpc-114670	review-neg-0484		negative	PT	Braga	Terras de Bouro	Mamoa II da Bouça do Fojo	Monumento Megalítico		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114670	42716
neg-pt-dgpc-104969	review-neg-0487	control-v1-0125	negative	PT	Porto	Maia	Arcos	Anta/Dólmen		megalithic_mound	P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	104969	3331
neg-pt-dgpc-114007	review-neg-0489		negative	PT	Viana do Castelo	Melgaço	Mamoa 7 de Vale das Antas	Mamoa		megalithic_mound	P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	45.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	114007	40293
