sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-pos-pos-es-pba-35488	pos-es-pba-35488	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 22	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35488	-		-		-7.514334387822718	42.52138438817939	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51745460,42.51908471,-7.51121417,42.52368406				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35489	pos-es-pba-35489	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 23	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35489	-		-		-7.514074531365338	42.52104781200648	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51719473,42.51874814,-7.51095433,42.52334749				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35490	pos-es-pba-35490	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 24	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35490	-		-		-7.514409117509874	42.52131331251253	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51752933,42.51901364,-7.51128891,42.52361299				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35491	pos-es-pba-35491	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 25	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35491	-		-		-7.514137303859146	42.52096757586174	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51725750,42.51866790,-7.51101711,42.52326725				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35515	pos-es-pba-35515	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 26	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35515	-		-		-7.514472103171791	42.521224073372075	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51759231,42.51892440,-7.51135190,42.52352375				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35516	pos-es-pba-35516	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 27	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35516	-		-		-7.5142120332558875	42.5208965003142	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51733222,42.51859682,-7.51109184,42.52319618				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35517	pos-es-pba-35517	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 28	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35517	-		-		-7.51454661920464	42.52116200042197	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51766682,42.51886232,-7.51142642,42.52346168				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35518	pos-es-pba-35518	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 2D	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35518	-		-		-7.51327277973263	42.522001008285564	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51639303,42.51970133,-7.51015253,42.52430068				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35519	pos-es-pba-35519	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 30	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35519	-		-		-7.514561136000322	42.521063127254145	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51768133,42.51876345,-7.51144094,42.52336280				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35520	pos-es-pba-35520	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 31	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35520	-		-		-7.514239360941091	42.52077077657104	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51735954,42.51847110,-7.51111918,42.52307045				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35521	pos-es-pba-35521	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 32	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35521	-		-		-7.514636931492181	42.520947037352876	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51775712,42.51864736,-7.51151674,42.52324671				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35545	pos-es-pba-35545	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 33	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35545	-		-		-7.514337364087786	42.52074503063552	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51745755,42.51844535,-7.51121718,42.52304471				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35546	pos-es-pba-35546	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 34	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35546	-		-		-7.514748171556818	42.52087643476974	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51786836,42.51857676,-7.51162798,42.52317611				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35547	pos-es-pba-35547	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 35	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35547	-		-		-7.5143875389139065	42.52068264215915	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51750772,42.51838297,-7.51126736,42.52298232				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35548	pos-es-pba-35548	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 36	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35548	-		-		-7.514926660794359	42.52053653633517	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51804683,42.51823686,-7.51180649,42.52283621				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35549	pos-es-pba-35549	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 38	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35549	-		-		-7.515125437549709	42.52036800655486	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51824560,42.51806833,-7.51200527,42.52266768				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35550	pos-es-pba-35550	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 41	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35550	-		-		-7.514662965447841	42.520362012146016	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51778313,42.51806234,-7.51154280,42.52266169				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35551	pos-es-pba-35551	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 42	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35551	-		-		-7.515200804722606	42.52026992187338	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51832096,42.51797025,-7.51208065,42.52256960				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35575	pos-es-pba-35575	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 43	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35575	-		-		-7.514750077089049	42.520282091175176	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51787024,42.51798241,-7.51162992,42.52258177				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35576	pos-es-pba-35576	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 53	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35576	-		-		-7.515037670216556	42.51996161794463	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51815781,42.51766194,-7.51191753,42.52226129				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35577	pos-es-pba-35577	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 55	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35577	-		-		-7.515124354393209	42.51989970230395	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51824449,42.51760003,-7.51200421,42.52219938				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35578	pos-es-pba-35578	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 7	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35578	-		-		-7.513585583360298	42.52164484364285	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51670581,42.51934517,-7.51046536,42.52394452				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35579	pos-es-pba-35579	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 8	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35579	-		-		-7.51362999679817	42.52182553137877	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51675023,42.51952585,-7.51050976,42.52412521				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35580	pos-es-pba-35580	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monforte de Lemos	ES	Galicia	Lugo	Monforte de Lemos	Monforte de Lemos	Monforte de Lemos	Edificio na rúa Cardeal Rodrigo de Castro, 9	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35580	-		-		-7.5136607410709555	42.52155576286629	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-7.51678096,42.51925609,-7.51054052,42.52385544				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-34927	pos-es-pba-34927	1	positive	exclude_ambiguous_positive_seed	positive seed too ambiguous for weak-label training	excluded_review	excluded	ES|Lugo|Monterroso	ES	Galicia	Lugo	Monterroso	Pedraza (Santa María)	San Lourenzo	O Monelo/Su Castrelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	34927	GA27032057		-		-7.873240300775163	42.81016439347148	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review			P1	positive_seed_requires_qgis_boundary_review	100.0	-7.87637504,42.80786472,-7.87010556,42.81246407				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-35111	pos-es-pba-35111	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|Lugo|Monterroso	ES	Galicia	Lugo	Monterroso	Sucastro (Santa Mariña)	Sucastro	Igrexa de Sucastro (Parroquial de Santa Mariña)	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	35111	-	Igrexa	-		-7.812649121674547	42.76344648304745	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy			P0	positive_seed_requires_qgis_boundary_review	150.0	-7.81578150,42.76114681,-7.80951674,42.76574616				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
