bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	negative_type	negative_confidence	review_priority	review_reason	training_use	generated_at
neg-es-pba-56015	ES	Galicia	Ourense	O Pereiro de Aguiar	San Xoán de Moreiras (San Xoán)	Outeiro, O	Petróglifos de Campo da Pena	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	56015	GA32058007	Lugar con representación gráfica ao aire libre	ARU		-7.762527087317655	42.312724056860134	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-56016	ES	Galicia	Ourense	O Pereiro de Aguiar	Sabadelle (San Martiño)	Xubande	Petróglifos do Couso 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	56016	GA32058011		ARU		-7.79289852474035	42.36922201064218	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-56017	ES	Galicia	Ourense	O Pereiro de Aguiar	Sabadelle (San Martiño)	Xubande	Petróglifos do Couso 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	56017	GA32058011		ARU		-7.792622592779238	42.369476605981085	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-56018	ES	Galicia	Ourense	O Pereiro de Aguiar	Sabadelle (San Martiño)	Xubande	Petróglifos do Couso 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	56018	GA32058010	Lugar con representación gráfica ao aire libre	ARU		-7.79128179692873	42.36738165548378	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-56019	ES	Galicia	Ourense	O Pereiro de Aguiar	Melias (Santa María)	Almorfe	Petróglifos dos Coios	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	56019	GA32058009		ARU		-7.789242904896576	42.407677765440695	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-46001	ES	Galicia	Ourense	Os Blancos	Covas (Santiago)	Covas	Mámoa do Marquiño 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	46001	GA32012001	Túmulo/Mámoa	-		-7.783085158129582	41.942813864333715	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-46002	ES	Galicia	Ourense	Os Blancos	Covas (Santiago)	Covas	Mámoa do Marquiño 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	46002	GA32012002	Túmulo/Mámoa	-		-7.783445375970229	41.94226828331583	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55310	ES	Galicia	Ourense	Ourense	O Castro de Beiro (Santo André)	Abeleda, A	Mámoa das Madornas 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55310	GA32054031		-		-7.923375664286768	42.38583308705828	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55311	ES	Galicia	Ourense	Ourense	O Castro de Beiro (Santo André)	Abeleda, A	Mámoa das Madornas 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55311	GA32054032		-		-7.92475653375032	42.38424558141553	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55312	ES	Galicia	Ourense	Ourense	O Castro de Beiro (Santo André)	Abeleda, A	Mámoa das Madornas 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55312	GA32054033		-		-7.924512265713453	42.38467980937335	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55313	ES	Galicia	Ourense	Ourense	O Castro de Beiro (Santo André)	Abeleda, A	Mámoa das Madornas 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55313	GA32054034		-		-7.925754661397178	42.38443122633585	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55064	ES	Galicia	Ourense	Ourense	Arrabaldo (Santa Cruz)	Estación, A	Petróglifos da Bouza	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55064	GA32054061		ARU		-7.997099529198752	42.35245690665772	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55065	ES	Galicia	Ourense	Ourense	Santa Mariña do Monte (Santa Mariña)	Lagoa, A	Petróglifos da Lagoa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55065	GA32054042		ARU		-7.81021099955237	42.312777245118475	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55066	ES	Galicia	Ourense	Ourense	Arrabaldo (Santa Cruz)	Casar do Mato	Petróglifos da Pedreira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55066	GA32054036		ARU		-7.996221254872188	42.35473454839971	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55067	ES	Galicia	Ourense	Ourense	Vista Fermosa (San Xosé)	Granxa	Petróglifos das Ninfas 1/Petróglifos de Pena do Vao	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55067	GA32054047	Petróglifo	ARU		-7.884682927597557	42.351427876025134	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55068	ES	Galicia	Ourense	Ourense	Vista Fermosa (San Xosé)	Granxa	Petróglifos das Ninfas 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55068	GA32054071		ARU		-7.882630620715692	42.34975688915672	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55069	ES	Galicia	Ourense	Ourense	Vilar de Astrés (Purísima Concepción)	Seoane	Petróglifos de Marco do Monte	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55069	GA32054068		ARU		-7.899807640216419	42.36622552803891	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55070	ES	Galicia	Ourense	Ourense	Vilar de Astrés (Purísima Concepción)	Seoane	Petróglifos de Marco do Monte	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55070	GA32054068		ARU		-7.899928939621252	42.36620291279011	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55071	ES	Galicia	Ourense	Ourense	Vilar de Astrés (Purísima Concepción)	Seoane	Petróglifos de Marco do Monte	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55071	GA32054068		ARU		-7.899964962258986	42.36613902271483	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55099	ES	Galicia	Ourense	Ourense	Palmés (San Mamede)	Pradobó	Petróglifos de Punxín 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55099	RE32054021	Lugar con representación gráfica ao aire libre	ARU		-7.960339552443078	42.36709419253589	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55100	ES	Galicia	Ourense	Ourense	Vilar de Astrés (Purísima Concepción)	Lagar, O	Petróglifos de Raposo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55100	GA32054037		ARU		-7.875143708859311	42.382200119253476	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55101	ES	Galicia	Ourense	Ourense	Vilar de Astrés (Purísima Concepción)	Lagar, O	Petróglifos de Raposo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55101	GA32054037		ARU		-7.8744120942932385	42.38215981785153	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55102	ES	Galicia	Ourense	Ourense	Vista Fermosa (San Xosé)	Erbedelo	Petróglifos de Santa Laoiña	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55102	GA32054048		ARU		-7.891753843086435	42.34297997643899	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55103	ES	Galicia	Ourense	Ourense	Seixalbo (San Breixo)	Bemposta	Petróglifos de Seixalbo 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55103	GA32054056		ARU		-7.848563664226274	42.30398488309046	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55104	ES	Galicia	Ourense	Ourense	Seixalbo (San Breixo)	Cumial, O	Petróglifos de Seixalbo 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55104	GA32054057		ARU		-7.837440391410093	42.2987294529137	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55105	ES	Galicia	Ourense	Ourense	Seixalbo (San Breixo)	Cumial, O	Petróglifos de Seixalbo 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55105	GA32054058		ARU		-7.837842314781697	42.29915581765813	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55106	ES	Galicia	Ourense	Ourense	Seixalbo (San Breixo)	Cumial, O	Petróglifos de Seixalbo 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55106	GA32054058		ARU		-7.837472247919279	42.29900011766893	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-55107	ES	Galicia	Ourense	Ourense	Canedo (San Miguel)	Tarascón	Petróglifos de Tarascón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	55107	GA32054004		ARU		-7.896079211682035	42.35667080717578	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
