review_seed_id	review_role	class_hint	bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at	negative_type	negative_confidence
review-pos-1102	positive	castro_candidate	pos-es-pba-15424	ES	Galicia	A Coruña	Oleiros	Maianca (San Cosme)	Canide	Castro de Morro Canide/Castrillón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	E05	15424	GA15058008		-		-8.340952117448293	43.370710401403414	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1103	positive	castro_candidate	pos-es-pba-14188	ES	Galicia	A Coruña	Narón	Castro (Santa María)	Nelle	Igrexa de Castro (Parroquial de Santa María)	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	F_102	14188	-	Igrexa	-		-8.177606884171155	43.54458129124847	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1104	positive	castro_candidate	pos-es-pba-26714	ES	Galicia	A Coruña	Oza-Cesuras	Cis (San Nicolao)	Cristin	Monte da Croa/Castro de Cines	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15063003	26714	GA15063003		-		-8.212153481111176	43.21507331218828	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint;hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1105	positive	castro_candidate	pos-es-pba-5978	ES	Galicia	A Coruña	Corcubión	Redonda (San Pedro)	Redonda	Castro de Redonda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	5978	GA15028002	Asentamento fortificado/defensivo	-		-9.206852750785051	42.92031746216128	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1106	positive	castro_candidate	pos-es-pba-7822	ES	Galicia	A Coruña	A Coruña	Elviña (San Vicenzo)	Castro de Elviña, O	Hórreo no Castro de Elviña 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	9	7822	-		HOR		-8.411119727972357	43.33005267730097	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1107	positive	castro_candidate	pos-es-pba-9280	ES	Galicia	A Coruña	Dodro	Dodro (Santa María)	Susavila	Monte de Xián/Castro de San Xián	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15033004	9280	GA15033004		-		-8.686414188301871	42.72595304696248	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1108	positive	castro_candidate	pos-es-pba-38463	ES	Galicia	Lugo	Portomarín	O Castro de Soengas (San Martiño)	Castro, O	Castro de San Martiño 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	38463	GA27049063	Castro	-		-7.731593808872645	42.798395453426785	catalogue_point_wgs84	high_official_typology	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1109	positive	castro_candidate	pos-es-pba-29033	ES	Galicia	Lugo	Folgoso do Courel	Folgoso do Courel (Santa María)	Ferreiros de Arriba	Teso do Castro ou a Croa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	29033	GA27017015		-		-7.160672689568791	42.6080055283462	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1110	positive	castro_candidate	pos-es-pba-38846	ES	Galicia	Lugo	A Pontenova	A Pontenova (Sagrado Corazón)	Goios	Castro de Goios	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	38846	GA27048003	Castro	-		-7.1920424155345435	43.35469698923498	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1111	positive	castro_candidate	pos-es-pba-38380	ES	Galicia	Lugo	A Pontenova	Vilaouruz (San Martín)	Córrago, O	Os Castros de Vilaouruz/Finca dos Castros	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	38380	GA27048001		-		-7.204694757102813	43.37957116242695	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1112	positive	castro_candidate	pos-es-pba-37942	ES	Galicia	Lugo	Quiroga	Bendilló (Santa María)	Vilar de Mondelo	Castro de Pena Dominga	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27050022	37942	GA27050022	Castro	-		-7.192744874452238	42.44328164929958	catalogue_point_wgs84	high_official_typology	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1113	positive	castro_candidate	pos-es-pba-38268	ES	Galicia	Lugo	Quiroga	Fisteus (San Mamede)	Rodela, A	Os Castros de San Cristovo/Monte da Rodela	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA27050007	38268	GA27050007		-		-7.209475137791548	42.49952322305031	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1114	positive	castro_candidate	pos-es-pba-56349	ES	Galicia	Ourense	Petín	Mones (San Miguel)	Mones	O Castrillón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32060005	56349	GA32060005		-		-7.09312958242823	42.37229849442705	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1115	positive	castro_candidate	pos-es-pba-58046	ES	Galicia	Ourense	San Cristovo de Cea	Oseira (Santa María a Real)	Martiñá, A	Castro da Martiña	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	58046	GA32076005		-		-7.932037494019642	42.518465041272805	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1116	positive	castro_candidate	pos-es-pba-57575	ES	Galicia	Ourense	A Veiga	Valdín (Santa María)	Painavalla	A Canda/Castro da Canda	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA32083002	57575	GA32083002		-		-6.965326362067982	42.2376863212507	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1117	positive	castro_candidate	pos-es-pba-46915	ES	Galicia	Ourense	Cartelle	As Marabillas (Nosa Señora das Marabillas)	Pazos, Os	Castro de Outeiro de Ulfe	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	46915	GA32020002		-		-7.962942004336527	42.20396341610367	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1118	positive	castro_candidate	pos-es-pba-66201	ES	Galicia	Pontevedra	Agolada	Artoño (Santalla)	Ponte do Muíño, A	Castro de Buxel	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	66201	GA36020033	Castro	-		-8.02402746734821	42.805522793472264	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1119	positive	castro_candidate	pos-es-pba-78628	ES	Galicia	Pontevedra	Cerdedo Cotobade	San Xurxo de Sacos (San Xurxo)	Barbeitos	Pazo de Bermúdez de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	78628	-	Residencial	-		-8.514279748521963	42.51068661997354	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1120	positive	castro_candidate	pos-es-pba-63455	ES	Galicia	Pontevedra	Campo Lameiro	Moimenta (Santa María)	Painceiros	Couto do Castro/O Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36007 TOP-CAMP 3	63455	RE36017025	Castro	-		-8.483543611143975	42.57577208588973	catalogue_point_wgs84	high_official_typology	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1121	positive	castro_candidate	pos-pt-dgpc-109505	PT	Norte de Portugal	Bragança	Vinhais	Curopos e Vale de Janeiro		Castro Mau	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2210944	109505	19129	Povoado Fortificado		Idade do Ferro;	-7.0712436537457375	41.75953008944723	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1122	positive	castro_candidate	pos-pt-dgpc-109922	PT	Norte de Portugal	Bragança	Vimioso	Vale de Frades e Avelanoso		Castro/Seixo Branco	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=57848	109922	14183	Indeterminado		Indeterminado;	-6.422688701575511	41.65420643902021	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1123	positive	castro_candidate	pos-pt-dgpc-109144	PT	Norte de Portugal	Viana do Castelo	Viana do Castelo	Castelo do Neiva		Castro de Moldes	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=54090	109144	877	Povoado Fortificado		Romano;Medieval Cristão;Idade do Ferro;	-8.785304289179663	41.613750527843045	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	valley_or_river_edge_proxy	earthwork_or_wall_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1124	positive	castro_candidate	pos-pt-dgpc-108736	PT	Norte de Portugal	Vila Real	Montalegre	Sarraquinhos		Castro de Fernão Mouro/ Muralhas	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=50634	108736	5442	Povoado Fortificado		Idade do Ferro;	-7.672475461452273	41.817043491408526	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1125	positive	castro_candidate	pos-es-pba-15624	ES	Galicia	A Coruña	Ordes	Santa Cruz de Montaos (Santa Cruz)	Fosado	Castrelo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	15624	GA15059049		-		-8.44161546919305	43.044216078718485	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1126	positive	castro_candidate	pos-es-pba-16735	ES	Galicia	A Coruña	O Pino	Castrofeito (Santa María)	Igrexa, A	Casa reitoral de Santa María de Castrofeito	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	D-22	16735	-		-		-8.39921799388495	42.919117001559336	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1127	positive	castro_candidate	pos-es-pba-17648	ES	Galicia	A Coruña	Paderne	Obre (Santo André)	Pena, A	Monte da Croa/Castro de Obre/Castro Vello/Castro da Serpe	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA15064003	17648	GA15064003		-		-8.194913985835642	43.28586731290654	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint;hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-1128	positive	castro_candidate	pos-es-pba-9892	ES	Galicia	A Coruña	Fisterra	Sardiñeiro (San Xoán)	Castromiñán	Castro de Castromiñán	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	04.36	9892	GA15037001	Asentamento fortificado/defensivo	-		-9.282925068561843	42.953888144070575	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
